locality,publications,bin_idx,bin_label,n_samples,n_pairs,median_pmr,lat,lon,region,migratory_distance_km
"Falköping-5 (Västra Götalands län, Falköping)",AllentoftWillerslevNature2024,2,"5,000-2,000 BP",8,15,0.2511,58.166,13.573,europe,5862.0
"Rössberga (Götaland, Västergötland)",MalmströmJakobssonProcBiolSci2019; SeersholmSikoraNature2024,2,"5,000-2,000 BP",9,18,0.251192,58.183333,13.65,europe,5861.0
"Nea Styra (Thessalia-Central Greece, Stereas Elladas)",SkourtaniotiStockhammerNatEcolEvol2023,2,"5,000-2,000 BP",5,10,0.251237,38.17975,24.207417,europe,4150.2
"Evdyk-1 (Kalmykia Republic of, Ketchenerovsky District, Evdyk Village)",LazaridisReichNature2025,2,"5,000-2,000 BP",4,6,0.251246,47.361361,45.128708,asia,4725.0
"Su Crucifissu Mannu (Sardinia, Sassari, Porto Torres)",AkbariReichNature2026; AntonioPritchardScience2019; MarcusNovembreNatComm2020,2,"5,000-2,000 BP",11,55,0.251507,40.81026099999999,8.444322999999999,europe,5338.8
"Koszyce-3 (Lesser Poland Province, Proszowice County, Koszyce)",ChyleńskiMalmströmNatComm2023; SchroederAllentoftPNAS2019,2,"5,000-2,000 BP",17,135,0.251513,50.170137,20.579034,europe,4869.1
"Perdasdefogu (Sardinia, Nuoro)",FernandesReichNatEcolEvol2020,2,"5,000-2,000 BP",4,6,0.251563,39.683255,9.433333,europe,5276.0
"Camino del Molino (Murcia, Caravaca)",OlaldeReichNature2018; Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",9,14,0.251848,38.102807,-1.8654409999999997,europe,6266.7
"Frälsegården (Västra Götalands län, Falköping, Falbygden)",AllentoftWillerslevNature2024; SeersholmSikoraNature2024,2,"5,000-2,000 BP",36,431,0.251985,58.164400000000015,13.4547,europe,5865.8
"Alto de la Huesera (Basque Country, Álava, Laguardia)",AkbariReichNature2026; LipsonReichNature2017; OlaldeReichScience2019,2,"5,000-2,000 BP",7,20,0.252259,42.56950799999999,-2.5660829999999994,europe,6225.2
"Es Forat de ses Aritges (Balearic Islands, Son Oleo, Son Blanc)",Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",6,7,0.252323,39.99,3.84,europe,5738.2
"Links of Noltland (Scotland, Orkney, Westray)",DuliasRichardsPNAS2022,2,"5,000-2,000 BP",21,42,0.252399,59.327009999999994,-3.0057199999999993,europe,6654.8
"Afanasieva Gora (Khakassia Republic of, Bogradsky District, Pervomayskoye Village)",AkbariReichNature2026; AllentoftWillerslevNature2015; LazaridisReichNature2025; NarasimhanReichScience2019,2,"5,000-2,000 BP",9,36,0.252486,54.35661,90.919186,asia,7867.3
"Smiljan (Lika-Senj County, Grad Gospić)",PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.252521,44.555384,15.310516000000002,europe,4805.7
"Grotte-des-Tortues (Occitanie Region, Aude Department, Narbonne Arrondissement, La Clape)",Seguin-OrlandoOrlandoCurrBiol2021,2,"5,000-2,000 BP",4,6,0.252675,43.149777,3.060539,europe,5763.2
"Chograyskiy (Kalmykia Republic of, Iki-Burul'sky District)",LazaridisReichNature2025,2,"5,000-2,000 BP",4,6,0.252706,45.550203,44.661972,asia,4544.5
"El Mirador Cave (Castilla y León, Burgos, Atapuerca)",AkbariReichNature2026; MathiesonReichNature2015,2,"5,000-2,000 BP",15,91,0.253183,42.333333,-3.5,europe,6304.4
"Carrowkeel (Sligo County, Ballinacarrow)",CassidyBradleyNature2020,2,"5,000-2,000 BP",6,15,0.253283,54.058617000000005,-8.382059,europe,6745.7
"Sima del Ángel (Andalusia, Córdoba, Lucena)",AkbariReichNature2026; González-FortesBarbujaniProcBiolSci2019; OlaldeReichScience2019,2,"5,000-2,000 BP",17,51,0.253287,37.24,-4.24,europe,6495.0
"Vostochny-Manych-3 (Kalmykia Republic of, Iki-Burulsky District, Chogray Water Reservoir)",LazaridisReichNature2025,2,"5,000-2,000 BP",4,6,0.253352,45.518101,44.619,asia,4539.7
"Inskoy-Dol (Altai Krai, Krasnoshchyokovsky District)",LazaridisReichNature2025; NarasimhanReichScience2019,2,"5,000-2,000 BP",4,6,0.253627,51.3120278,83.0635694,asia,7304.1
Perachora Cave (Corinthia),KoptekinSomelCurrBiol2023,2,"5,000-2,000 BP",5,9,0.253747,37.808,23.786,europe,4205.5
"Shushuk-50 (Adygea Republic of, Maykopsky District)",GhalichiHaakNature2024,2,"5,000-2,000 BP",8,8,0.253771,44.275349,40.325382,asia,4232.8
"Haunstetten-Postillionstraße (Bayern, Schwaben, Augsburg-Kreisfreie Stadt)",MittnikKrauseScience2019,2,"5,000-2,000 BP",15,51,0.253824,48.29573000000001,10.89103,europe,5271.4
"Jagodnjak-Krčevine (Osijek-Baranja County, Općina Jagodnjak)",FreilichPinhasiSciRep2021,2,"5,000-2,000 BP",6,15,0.253837,45.695289,18.564403,europe,4622.2
"Yunatsite (Pazardzhik Province, Pazardzhik Municipality)",PenskeHaakNature2023,2,"5,000-2,000 BP",11,54,0.253871,42.23222700000001,24.262688,europe,4038.2
"Les Pointes et les Grèvottes (Grand Est Region, Aube Department, Bréviandes)",ParasayanGeiglSciAdv2024,2,"5,000-2,000 BP",7,21,0.253903,48.258300000000006,4.1036,europe,5743.8
"Puntal de los Carniceros (Valencian community, Alicante, Villena)",Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",4,6,0.254011,38.627399,-0.864597,europe,6166.8
"Tuchoměřice (Central Bohemian Region, Prague-West District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",6,15,0.25415,50.137677,14.273410999999998,europe,5168.8
"Komsomolec 1-Marfa (Stavropol Krai, Kirovsky Municipality)",GhalichiHaakNature2024,2,"5,000-2,000 BP",11,37,0.254478,43.977284,43.516372999999994,asia,4352.0
"Aven de la Boucle (Occitanie Region, Gard Department, Corconne)",ArzelieriPruvostProcBiolSci2024,2,"5,000-2,000 BP",8,18,0.254518,43.52,3.56,europe,5721.9
Sund (Central Norway/ Trøndelag),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",13,58,0.254661,63.86040000000001,11.306999999999999,europe,6461.4
"Krivyansky-9 (Rostov Oblast, Oktyabrsky District, Krivyanskaya Village)",AkbariReichNature2026; LazaridisReichNature2025,2,"5,000-2,000 BP",21,190,0.254717,47.413339999999984,40.180240000000005,asia,4536.1
"Koukounaries (Cyclades, Paros)",SkourtaniotiStockhammerNatEcolEvol2023,2,"5,000-2,000 BP",4,6,0.254773,37.126595,25.208784,europe,4192.1
"La Almoloya (Murcia, Pliego)",Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",67,2095,0.254828,37.952759,-1.5079999999999998,europe,6241.6
"Humanejos (Madrid, Parla)",OlaldeReichNature2018; OlaldeReichScience2019,2,"5,000-2,000 BP",12,16,0.254839,40.220000000000006,-3.7599999999999993,europe,6366.2
"Polizzello (Sicily, Caltanissetta)",ReitsemaReichPNAS2022,2,"5,000-2,000 BP",19,171,0.255035,37.608431,13.834838,europe,4972.7
"Haunstetten-Unterer-Talweg-58-62 (Bayern, Schwaben, Augsburg-Kreisfreie Stadt)",MittnikKrauseScience2019,2,"5,000-2,000 BP",7,10,0.255049,48.316109999999995,10.891530000000001,europe,5272.3
"Karasuk-3 (Khakassia Republic of, Bogradsky District, Pervomayskoye Village)",AkbariReichNature2026; NarasimhanReichScience2019; WohnsMcVeanScience2022,2,"5,000-2,000 BP",8,28,0.255201,54.619894,90.802179,asia,7862.2
"Cova de la Guineu (Catalonia, Barcelona, Font-rubí)",AkbariReichNature2026; OlaldeReichScience2019,2,"5,000-2,000 BP",13,48,0.255277,41.4391,1.5733,europe,5900.9
"Krasikovo (Orenburg Oblast, Krasnogvardeysky District)",LazaridisReichNature2025,2,"5,000-2,000 BP",5,10,0.255358,52.82295280000001,53.6541667,asia,5581.3
"La Bastida (Murcia, Totana)",Villalba-MoucoHaakSciAdv2021,2,"5,000-2,000 BP",10,40,0.25545,37.762609,-1.5619999999999998,europe,6252.4
Radovesice_II (UstiRegion),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",7,21,0.255703,50.53137859999999,13.8112481,europe,5221.7
"Nizhny-Tyumechin-1 (Altai Republic, Ongudaysky District, Elo Village)",AkbariReichNature2026; LazaridisReichNature2025; NarasimhanReichScience2019,2,"5,000-2,000 BP",4,6,0.255714,50.7536463,85.5566696,asia,7469.2
"Spiridonovka-4 (Samara Oblast, Volzhsky District, Spiridonovka Village)",NarasimhanReichScience2019,2,"5,000-2,000 BP",5,10,0.255866,53.029999999999994,50.39,asia,5451.7
Lazarides (Aegina),SkourtaniotiStockhammerNatEcolEvol2023,2,"5,000-2,000 BP",5,10,0.255942,37.721203,23.50542,europe,4229.8
"Żerniki Górne-1 (Świętokrzyskie Province, Busko County, Busko-Zdrój)",ChyleńskiMalmströmNatComm2023,2,"5,000-2,000 BP",31,194,0.255999,50.46499999999998,20.79600000000001,europe,4889.1
"El Portalón Cave (Castilla y León, Burgos, Atapuerca)",GüntherJakobssonPNAS2015; ValdioseraJakobssonPNAS2018,2,"5,000-2,000 BP",7,13,0.256072,42.352669999999996,-3.5183199999999997,europe,6305.7
"Le Cailar ""Place de la Saint-Jean"" (Occitanie Region, Gard Department, Nîmes Arrondissement)",FisherPruvostiScience2022,2,"5,000-2,000 BP",5,10,0.256151,43.6667,4.2333,europe,5667.7
"Königsbrunn-Obere-Kreuzstraße (Baugebiet-110) (Bayern, Schwaben, Augsburg-Landkreis)",MittnikKrauseScience2019,2,"5,000-2,000 BP",18,63,0.256216,48.26656,10.87857,europe,5270.9
"Barbuise les Grèves de Frécul (Grand Est Region, Aube Department, Nogent-sur-Seine Arrondissement)",FisherPruvostiScience2022,2,"5,000-2,000 BP",5,10,0.256283,48.550001,3.5833,europe,5789.1
"Krasnogvardeyskoe (Stavropol Krai, Krasnogvardeysky District)",GhalichiHaakNature2024,2,"5,000-2,000 BP",5,9,0.256328,45.824999,41.583968,asia,4431.4
"Wervershoof-Zwaagdijk (Noord-Holland, Medemblik)",PattersonReichNature2021,2,"5,000-2,000 BP",5,10,0.256376,52.712,5.145,europe,5854.6
"Anghelu Ruju (Sardinia, Sassari Province)",FernandesReichNatEcolEvol2020; PattersonReichNature2021,2,"5,000-2,000 BP",8,21,0.256393,40.626667,8.323056,europe,5351.6
"Marcita (Sicily, Trapani, Castelvetrano)",FernandesReichNatEcolEvol2020,2,"5,000-2,000 BP",5,10,0.256436,37.68,12.789,europe,5055.8
"Novilara (Marche, Pesaro e Urbino)",RavasiniTrombettaGenomeBiol2024,2,"5,000-2,000 BP",57,212,0.256568,43.85869999999999,12.931299999999997,europe,4973.6
"Tepe Hissar (Semnan Province, Damghan)",LazaridisReichNature2025; NarasimhanReichScience2019; RohlandReichGenomeRes2022,2,"5,000-2,000 BP",9,36,0.256577,36.1544444,54.3836111,asia,4723.0
"Mayaky (Odesa Oblast, Bilyaivs'kyi District, Mayaky Municipality)",NikitinReichNature2025; PenskeHaakNature2023,2,"5,000-2,000 BP",4,6,0.25658,46.397,30.272,europe,4325.9
"Slobodzeya (Transnistria, Camenca District, Sadki)",LazaridisReichScience2022; NikitinReichNature2025,2,"5,000-2,000 BP",4,6,0.256588,47.919275,28.85375278,europe,4471.0
"Wartau (St  Gallen, Sankt Gallen)",FurtwänglerHerbigBioTechniques2020,2,"5,000-2,000 BP",8,21,0.256601,47.45,9.292,europe,5347.3
"Wehringen-Hochfeld (Bayern, Schwaben, Augsburg-Landkreis)",MittnikKrauseScience2019,2,"5,000-2,000 BP",9,33,0.256652,48.25283,10.80879,europe,5274.9
"Oberottmarshausen-Kiesgrube-Lauter (Bayern, Schwaben, Augsburg-Landkreis)",MittnikKrauseScience2019,2,"5,000-2,000 BP",20,31,0.256663,48.22519,10.849770000000001,europe,5270.9
Kalvehavegaard (Funen),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",4,6,0.256669,55.4391786,10.6329779,europe,5744.2
"Kiziliskiy (Chelyabinsk Oblast, Kizilsky District)",AkbariReichNature2026,2,"5,000-2,000 BP",5,10,0.256781,52.7021917,58.9198056,asia,5839.7
"Tell-Atchana (Hatay, Reyhanlı)",IngmanStockhammerPLoSOne2021,2,"5,000-2,000 BP",10,45,0.256805,36.2378,36.3847,asia,3301.5
"Camino de las Yeseras (Madrid, San Fernando de Henares)",AllentoftWillerslevNature2024; OlaldeReichNature2018; OlaldeReichScience2019,2,"5,000-2,000 BP",16,33,0.256812,40.439722,-3.506389,europe,6340.1
"Battlesbury Bowl (England, Wiltshire)",PattersonReichNature2021,2,"5,000-2,000 BP",5,10,0.256933,51.217744,-2.136648,europe,6260.4
"Geoksyur (Ahai Region, Tejen)",NarasimhanReichScience2019,2,"5,000-2,000 BP",4,5,0.256988,37.1907,61.0343,asia,5326.7
"Jirentaigoukou (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022,2,"5,000-2,000 BP",10,45,0.257009,43.790000000000006,82.64,asia,7202.7
"Tsatsa (Volgograd Oblast, Svetloyarsky District, Tsatsa Village)",AkbariReichNature2026; LazaridisReichNature2025,2,"5,000-2,000 BP",4,6,0.257019,48.1833333,44.6666667,asia,4778.7
"Zhagunluke (Zaghunluq) (Xinjiang, Bayinguoleng Region, Qiemo Count)",KumarFuScience2022,2,"5,000-2,000 BP",15,63,0.25704,38.269999999999996,85.33,asia,7458.3
Beirut,HaberTyler-SmithAJHG2020,2,"5,000-2,000 BP",16,119,0.257079,33.89639,35.50833,asia,3053.0
Tiryns (Argolid),SkourtaniotiStockhammerNatEcolEvol2023,2,"5,000-2,000 BP",4,6,0.257086,37.5995263,22.7995951,europe,4284.3
"Caishichang (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022,2,"5,000-2,000 BP",8,25,0.257162,43.8002,82.51,asia,7192.3
"Raven Scar Cave (England, North Yorkshire, Ingleton)",OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",5,6,0.257185,54.155105000000006,-2.472049,europe,6380.3
"East Coast Pipeline (field 16) (England, East Yorkshire, Thornholme)",PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.25727,54.1264722,-0.2879667,europe,6247.1
Velika Gruda (Kotor Municipality),AllentoftWillerslevNature2015; LazaridisReichScience2022,2,"5,000-2,000 BP",18,85,0.257287,42.3822,18.7403,europe,4482.3
"Galls Carboners (Catalonia, Tarragona, Mont-ral)",AkbariReichNature2026; OlaldeReichScience2019,2,"5,000-2,000 BP",7,21,0.257318,41.29160000000001,1.0638000000000003,europe,5945.2
"Roudnice-nad-Labem (Ústecký Region, Litoměřice District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",7,21,0.257407,50.41684300000001,14.245509,europe,5189.8
"Spreitenbach CWC (Aargau, Kulm)",FurtwänglerHerbigBioTechniques2020,2,"5,000-2,000 BP",11,55,0.257445,47.255,8.2158,europe,5417.9
"Grachevka-2 (Samara Oblast, Krasnoyarsky District, Grachevka Village)",AkbariReichNature2026; LazaridisReichNature2025; NarasimhanReichScience2019; PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.25745,53.58975,50.571292,asia,5507.6
"Kleinaitingen-Gewerbegebiet-Nord (Bayern, Schwaben, Augsburg-Landkreis)",MittnikKrauseScience2019,2,"5,000-2,000 BP",31,203,0.257463,48.222809999999996,10.84499,europe,5271.1
"Buffa (Sicily, Palermo)",AkbariReichNature2026; FernandesReichNatEcolEvol2020,2,"5,000-2,000 BP",7,21,0.257536,37.90800000000001,13.477999999999998,europe,4990.3
"Liubasha|Novohryhoryvka (Odesa Oblast, Mykolaivskyi District, Novohryhorivka Village, Kugran Liubasha)",NikitinReichNature2025,2,"5,000-2,000 BP",5,5,0.257556,47.552428,30.326731000000002,europe,4450.3
"Cetina-Valley (Šibenik-Knin County, Općina Civljane)",LazaridisReichScience2022,2,"5,000-2,000 BP",12,41,0.257595,43.9672237,16.432670800000004,europe,4701.9
"Kamenny-Ambar-5 (Chelyabinsk Oblast, Kartalinsky District, Yuzhno-Stepnoe Village)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",50,995,0.25763,52.81666700000001,60.466667000000015,asia,5931.4
"Trethellan Farm (England, Cornwall, Redruth, Trethellan Water)",PattersonReichNature2021,2,"5,000-2,000 BP",8,9,0.257666,50.203523,-5.199698,europe,6448.7
"Esperstedt (Saxony-Anhalt, Saalekreis)",MathiesonReichNature2015,2,"5,000-2,000 BP",16,107,0.257704,51.42,11.68,europe,5400.2
"Ebla / Tell Mardikh (northwestern Syria, Idlib Governorate)",SkourtaniotiKrauseCell2020,2,"5,000-2,000 BP",16,45,0.257778,35.798,36.798,asia,3287.4
"Rabat (Surxondaryo Region, Boysun District, Boysun City)",KumarFuMolBiolEvol2021,2,"5,000-2,000 BP",18,44,0.257808,38.102999999999994,67.27500000000002,asia,5883.5
"Pian Sultano (Lazio, Rome)",MootsPinhasiNatEcolEvol2023,2,"5,000-2,000 BP",4,6,0.257941,42.0263,11.9483,europe,5038.0
"Worlebury (England, North Somerset)",PattersonReichNature2021,2,"5,000-2,000 BP",7,10,0.257967,51.357333999999994,-2.9882820000000003,europe,6321.6
"Dolmen du Villard (Provence-Alpes-Côte d'Azur Region, Alpes-de-Haute-Provence Department, Barcelonnette Arrondissement, Le Lauzet-Ubaye)",OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",8,28,0.257976,44.476649,6.36906,europe,5501.3
"Birlik (Almaty Region, Talgar District)",DamgaardWillerslevNature2018; Gnecchi-RusconeKrauseSciAdv2021; JärveVillemsCurrBiol2019,2,"5,000-2,000 BP",5,6,0.257993,51.138708,75.715189,asia,6799.5
"Aktogai (Abay Region, Urzhar District)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",5,10,0.257996,46.965867,80.034733,asia,7022.1
"Tarquinia (Lazio, Viterbo)",PosthKrauseSciAdv2021,2,"5,000-2,000 BP",16,120,0.258013,42.249972,11.767892,europe,5052.9
"Brandýs-nad-Labem (Central Bohemian Region, Prague-East District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",10,45,0.258048,50.17420700000001,14.646466999999998,europe,5150.7
"Bisoba (Aqtöbe Region, Martök District, Rodinkovka vilage)",Gnecchi-RusconeKrauseSciAdv2021,2,"5,000-2,000 BP",4,5,0.258092,50.65421,57.170474,asia,5606.7
"Leubingen-1 (Thüringen, Kyffhäuserkreis)",PenskeHaakSciRep2024,2,"5,000-2,000 BP",41,803,0.25821,51.190278,11.169722,europe,5414.2
Zagorje ob Savi (Central Sava),AkbariReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.258237,46.13711,14.992415,europe,4890.1
"Kútvölgyi-dűlő-Zamárdi-56-89 (Somogy County, Siófok)",PattersonReichNature2021,2,"5,000-2,000 BP",9,26,0.258242,46.875901,17.96734,europe,4732.7
"Carsington Pasture Cave (England, Derbyshire, Brassington)",DuliasRichardsPNAS2022; OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",10,45,0.258246,53.07980299999999,-1.6409419999999997,europe,6288.1
"Kápolnadomb-Gór (Vas County, Sárvár)",PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.258255,47.353728,16.794725,europe,4835.9
"Ginchi (Dagestan Republic of, Shamilsky District)",GhalichiHaakNature2024,2,"5,000-2,000 BP",7,7,0.258268,42.377,46.605837,asia,4403.3
"Dali-1 (Jetisu Region, Aqsu District)",NarasimhanReichScience2019,2,"5,000-2,000 BP",4,6,0.258294,45.132378,79.364394,asia,6950.5
Ciumai (Taraclia District),LazaridisReichNature2025; LazaridisReichScience2022,2,"5,000-2,000 BP",4,5,0.258321,45.77967,28.569058,europe,4232.1
"Gravelly Guy (England, Oxfordshire, Stanton Harcourt)",PattersonReichNature2021,2,"5,000-2,000 BP",9,36,0.258335,51.74585,-1.416236,europe,6228.0
"Singen (Baden-Württemberg, Freiburg, Konstanz)",FurtwänglerHerbigBioTechniques2020,2,"5,000-2,000 BP",15,103,0.258353,47.76709700000001,8.872239000000004,europe,5388.6
"Songshugou (Xinjiang, Aletai Region, Jimunai (Jeminay) County)",KumarFuScience2022; ZhangCuiNature2021,2,"5,000-2,000 BP",11,54,0.258395,47.43999999999999,85.87,asia,7465.6
"Molenaarsgraaf (Zuid-Holland, Molenlanden)",OlaldeReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.258405,51.886,4.855,europe,5831.0
"Füzesabony-Kettőshalom (Csongrád-Csanád County, Csongrád)",PattersonReichNature2021,2,"5,000-2,000 BP",5,6,0.258435,46.6883,20.02431,europe,4597.3
"G218 (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022; ZhangCuiNature2021,2,"5,000-2,000 BP",9,32,0.258466,43.8001,82.51,asia,7192.3
"Castillejo del Bonete (Castilla-La Mancha, Ciudad Real, Terrinches)",OlaldeReichScience2019,2,"5,000-2,000 BP",5,5,0.258501,38.5781,-2.8417,europe,6333.8
"Markotabödöge-Mohos-tóra-dűlő (Győr-Moson-Sopron County, Csorna)",PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.258502,47.688333,17.298056,europe,4827.0
"Ostojicevo (North Banat District, Čoka Municipality, Ostojicevo)",LazaridisReichScience2022; PattersonReichNature2021,2,"5,000-2,000 BP",7,21,0.258511,45.888056,20.166667,europe,4531.8
"El Sotillo (Basque Country, Álava, Laguardia)",LipsonReichNature2017; OlaldeReichScience2019; PattersonReichNature2021,2,"5,000-2,000 BP",9,28,0.258568,42.5731538,-2.621938,europe,6229.7
"Arslantepe (Malatya, Battalgazi)",SkourtaniotiKrauseCell2020,2,"5,000-2,000 BP",4,6,0.25862,38.381944,38.361111,asia,3597.0
"Ashkelon (Southern District, Ashkelon)",FeldmanKrauseSciAdv2019,2,"5,000-2,000 BP",10,25,0.258623,31.666667,34.566667,asia,2833.6
"Vetulonia (Tuscany, Grosseto)",PosthKrauseSciAdv2021,2,"5,000-2,000 BP",10,36,0.258658,42.920709,10.971394,europe,5120.2
"Osterhofen-Altenmarkt (Bayern, Niederbayern, Deggendorf)",AllentoftWillerslevNature2015; OlaldeReichNature2018,2,"5,000-2,000 BP",4,5,0.258665,48.691,13.016,europe,5152.8
"Hostivice (Central Bohemian Region, Prague-West District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",4,6,0.258666,50.080377,14.27686,europe,5164.6
"Kesznyéten-Szérűskert (Borsod-Abaúj-Zemplén County, Tiszaújváros)",AkbariReichNature2026; MarciniakPerryPNAS2022,2,"5,000-2,000 BP",9,36,0.25867,47.9822,21.0604,europe,4649.5
"Oy-Dzhaylau (Jambyl Region, Merki District)",NarasimhanReichScience2019,2,"5,000-2,000 BP",7,21,0.258688,42.689433,73.117483,asia,6425.3
"Dibbles Farm (England, Somerset, Christon)",PattersonReichNature2021,2,"5,000-2,000 BP",9,36,0.258726,51.313891,-2.885217,europe,6313.5
"Uchkun (Tian Shan, Central Steppe, Naryn Region, Naryn)",DamgaardWillerslevNature2018,2,"5,000-2,000 BP",6,15,0.258731,41.4280556,75.3297222,asia,6595.0
"Magdalenenberg (Baden-Württemberg, Villingen-Schwenningen)",GretzingerSchiffelsNatHumBehav2024,2,"5,000-2,000 BP",16,61,0.258756,48.04456368,8.443347259,europe,5429.0
"Karlstrup (Sjælland, Solrød)",AllentoftWillerslevNature2015; McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",6,9,0.258803,55.550000000000004,12.209000000000001,europe,5684.4
"Nepluyevsky Barrow Necropolis (Chelyabinsk Oblast, Kartaly District, Nepluyevka)",BlöcherBurgerPNAS2023,2,"5,000-2,000 BP",31,465,0.258816,52.904,60.12599999999999,asia,5918.4
"Dzhoghaz (Berkaber) (Tavush Province, Ijevan Municipality)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",6,15,0.25885,41.06,45.13999999999999,asia,4216.2
"Broxmouth (Scotland, East Lothian)",PattersonReichNature2021,2,"5,000-2,000 BP",9,36,0.25887,55.988523,-2.480662,europe,6458.4
"Pocklington (England, East Yorkshire)",PattersonReichNature2021,2,"5,000-2,000 BP",30,435,0.258878,53.919396,-0.7666350000000002,europe,6267.1
"Palace of Nestor (Peloponnese, Messenia, Pylos)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",11,42,0.258897,37.026796999999995,21.694586000000005,europe,4399.7
"Devret-Höyük (Amasya, Suluova, Kanatpınar)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",6,9,0.258931,40.69,35.56,asia,3704.0
"Kazakh-Mys (East Kazakhstan Region, Ayagöz District)",NarasimhanReichScience2019,2,"5,000-2,000 BP",4,6,0.258943,46.94785,79.988083,asia,7018.4
"Chouč (Ústecký Region, Teplice District)",PattersonReichNature2021,2,"5,000-2,000 BP",5,10,0.25895,50.511285,13.767871,europe,5222.7
"Lechlade Memorial Hall/Skate Park (England, Gloucestershire, Lechlade on Thames)",PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.259001,51.697969,-1.692092,europe,6244.8
"Pielgrzymowice-9 (Lesser Poland Province, Kraków County, Michałowice)",ChyleńskiMalmströmNatComm2023,2,"5,000-2,000 BP",11,24,0.259005,50.15,20.050000000000004,europe,4887.9
"Maitan (Karaganda Region, Buqar Jıraw District)",NarasimhanReichScience2019,2,"5,000-2,000 BP",9,36,0.259016,50.09,74.44,asia,6682.2
"Orak (Krasnoyarsk Krai, Sharypovsky District, Orak Ulus)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",11,55,0.259027,55.1924,89.3053,asia,7773.6
"Chleby (Central Bohemian Region, Nymburk District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",7,21,0.259108,50.215039,15.119066000000002,europe,5127.9
"Radovesice-2 (Ústecký Region, Litoměřice District)",PattersonReichNature2021,2,"5,000-2,000 BP",18,120,0.259158,50.410266,14.074597000000002,europe,5198.8
"Casenovole (Tuscany, Grosseto)",PosthKrauseSciAdv2021,2,"5,000-2,000 BP",12,39,0.259166,43.03333299999999,11.332569000000001,europe,5091.6
"Değirmendere (Muğla, Yatağan)",LazaridisReichScience2022,2,"5,000-2,000 BP",12,66,0.259182,37.34001,28.040000000000003,asia,3306.7
"Danebury (England, Hampshire, Nether Wallop)",AkbariReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",9,27,0.259208,51.13768,-1.5384,europe,6217.8
"De-Tuithoorn (Noord-Holland, Medemblik)",AkbariReichNature2026; OlaldeReichNature2018; OlaldeReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",14,91,0.25923,52.733563,5.096182999999998,europe,5858.7
"Kipchakovo (Bashkortostan, Ilishevsky District, Kipchakovo Village)",GyurisSzécsényi-NagyCell2025,2,"5,000-2,000 BP",5,10,0.259236,55.581082,54.079597,asia,5822.7
"Lernakert-Veri Berd (Shirak Province, Artik Municipality)",GhalichiHaakNature2024,2,"5,000-2,000 BP",5,10,0.259302,40.549017,43.945833,asia,4102.8
Hallstatt (Gmunden),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",8,20,0.259376,47.547332,13.620813,europe,5052.1
"Parkhai (Balkan Region, Magtymguly)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",7,15,0.259389,38.348048,56.24543,asia,4936.9
"Kapitan-Andreevo (Haskovo Province, Svilengrad Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",12,42,0.259399,41.730000000000004,26.329999999999995,europe,3859.9
"Over Narrows (England, Needingworth Quarry)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",5,10,0.259415,52.34000000000001,0.03,europe,6154.6
