master_id1,master_id2,genetic_id1,genetic_id2,site_overlap,mismatch_rate,mismatch_rate_95_ci_lower,mismatch_rate_95_ci_upper,publication1,publication2,skeletal_code1,skeletal_code2,date1,date2,group_id1,group_id2,locality1,locality2,political_entity1,political_entity2
EHU001,VAD001,EHU001.AG,VAD001.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,UE 750,E45,"2564-2299 calBCE (3933±32 BP, CSIC-1896)","1872-1547 calBCE (3400±35 BP, Ua-36345)",Spain_C_oSteppe.AG,Spain_EBA.AG,"El Hundido (Castilla y León, Burgos, Monasterio de Rodilla)","Valdescusa (La Rioja, Hervías)",Spain,Spain
EHU001,VAD002,EHU001.AG,VAD002.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,UE 750,E47,"2564-2299 calBCE (3933±32 BP, CSIC-1896)",1900-1500 BCE,Spain_C_oSteppe.AG,Spain_EBA.AG,"El Hundido (Castilla y León, Burgos, Monasterio de Rodilla)","Valdescusa (La Rioja, Hervías)",Spain,Spain
EHU001,VAD003,EHU001.AG,VAD003.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,UE 750,E69,"2564-2299 calBCE (3933±32 BP, CSIC-1896)",1900-1500 BCE,Spain_C_oSteppe.AG,Spain_EBA.AG,"El Hundido (Castilla y León, Burgos, Monasterio de Rodilla)","Valdescusa (La Rioja, Hervías)",Spain,Spain
EHU001,VAD004,EHU001.AG,VAD004.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,UE 750,E74,"2564-2299 calBCE (3933±32 BP, CSIC-1896)",1900-1500 BCE,Spain_C_oSteppe.AG,Spain_EBA.AG,"El Hundido (Castilla y León, Burgos, Monasterio de Rodilla)","Valdescusa (La Rioja, Hervías)",Spain,Spain
EHU001,VAD005,EHU001.AG,VAD005.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,UE 750,E77,"2564-2299 calBCE (3933±32 BP, CSIC-1896)","1740-1539 calBCE (3360±30 BP, Beta-479535)",Spain_C_oSteppe.AG,Spain_EBA_oSteppe.AG,"El Hundido (Castilla y León, Burgos, Monasterio de Rodilla)","Valdescusa (La Rioja, Hervías)",Spain,Spain
VAD001,VAD002,VAD001.AG,VAD002.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,E45,E47,"1872-1547 calBCE (3400±35 BP, Ua-36345)",1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain
VAD001,VAD003,VAD001.AG,VAD003.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,E45,E69,"1872-1547 calBCE (3400±35 BP, Ua-36345)",1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain
VAD001,VAD004,VAD001.AG,VAD004.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,E45,E74,"1872-1547 calBCE (3400±35 BP, Ua-36345)",1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain
VAD001,VAD005,VAD001.AG,VAD005.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,E45,E77,"1872-1547 calBCE (3400±35 BP, Ua-36345)","1740-1539 calBCE (3360±30 BP, Beta-479535)",Spain_EBA.AG,Spain_EBA_oSteppe.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain
VAD002,VAD003,VAD002.AG,VAD003.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,E47,E69,1900-1500 BCE,1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain
VAD002,VAD004,VAD002.AG,VAD004.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,E47,E74,1900-1500 BCE,1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain
VAD002,VAD005,VAD002.AG,VAD005.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,E47,E77,1900-1500 BCE,"1740-1539 calBCE (3360±30 BP, Beta-479535)",Spain_EBA.AG,Spain_EBA_oSteppe.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain
VAD003,VAD004,VAD003.AG,VAD004.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,E69,E74,1900-1500 BCE,1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain
VAD003,VAD005,VAD003.AG,VAD005.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,E69,E77,1900-1500 BCE,"1740-1539 calBCE (3360±30 BP, Beta-479535)",Spain_EBA.AG,Spain_EBA_oSteppe.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain
VAD004,VAD005,VAD004.AG,VAD005.AG,558300,0.0,0.0,0.0,OlaldeScience2019,OlaldeScience2019,E74,E77,1900-1500 BCE,"1740-1539 calBCE (3360±30 BP, Beta-479535)",Spain_EBA.AG,Spain_EBA_oSteppe.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain
MJ-15-32,MJ-15,MJ-15-32_merge.SG,MJ-15_MJ-32_merge.SG,339770,0.0,0.0,0.0,JarveCurrentBiology2019,JarveCurrentBiology2019,"115 (Staryi-Merchik-2, kurgan 2, burial 1)","115 (Staryi-Merchik-2, kurgan 2, burial 1)","393-206 calBCE (2255±30 BP, Poz-)","393-206 calBCE (2255±30 BP, Poz-)",Ukraine_IA_Scythian.SG,Ukraine_IA_Scythian.SG,"Staryi-Merchik-2 (Kharkiv Oblast, Bohodukhiv District, Valkiv municipality)","Staryi-Merchik-2 (Kharkiv Oblast, Bohodukhiv District, Valkiv municipality)",Ukraine,Ukraine
GFW002,GFW002.003,GFW002_GFW003_merge.AG,GFW002.003.AG,944156,3.7e-05,3.7e-05,3.7e-05,PosthYuNature2023,PosthYuNature2023,GF-1962-Individual 4,GF-1962-Individual 4,"6022-5832 calBCE (7051±45 BP, AAR-18024)","6022-5832 calBCE (7051±45 BP, AAR-18024)",Germany_Mesolithic.AG,Germany_Mesolithic.AG,"Gross Fredenwalde (Brandenburg, Brandenburg, Uckermark)","Gross Fredenwalde (Brandenburg, Brandenburg, Uckermark)",Germany,Germany
Ofnet,BerryAuBac,Ofnet.AG,BerryAuBac.AG,45132,0.003058,0.003058,0.003058,FuNature2016,FuNature2016,Ofnet,BerryAuBac,"6472-6091 calBCE (7480±80 BP, OxA-1574)","5368-5216 calBCE (6325±35 BP, SacA-5455)",Germany_Mesolithic_contam.AG,France_Mesolithic.AG,"Ofnet (Bayern, Schwaben, Günzburg)","Berry-Au-Bac (Hauts-de-France Region, Aisne Department, Château-Thierry arrondissement)",Germany,France
I0963,Popovo2,I0963.AG,Popovo2.AG,69308,0.003319,0.003319,0.003319,MittnikNatureCommunications2018,MittnikNatureCommunications2018,Popovo2 (Po 2),Popovo2,6000-4000 BCE,7500-5000 BCE,Russia_HG.AG,Russia_Popovo_Mesolithic.AG,"Popovo (Russia) (Arkhangelsk Oblast, Kargopolsky District)","Popovo (Russia) (Arkhangelsk Oblast, Kargopolsky District)",Russia,Russia
SF11,StoraForvar11,SF11.SG,StoraForvar11.SG,88965,0.006272,0.006272,0.006272,GuntherPLoSBiology2018,SkoglundScience2014,SF11,StoraForvar11,7073-6810 calBCE,"5557-5230 calBCE (6459±70 BP, Ua-45742)",Sweden_Mesolithic_o.SG,Sweden_Mesolithic.SG,Stora Förvar,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,Sweden
I2657,I2658,I2657.AG,I2658.AG,103209,0.013478,0.013478,0.013478,OlaldeNature2018,PattersonNature2021,GENSCOT26,GENSCOT27,"3955-3773 calBCE (5052±30 BP, SUERC-68701)",4000-3700 BCE,Scotland_N.AG,Scotland_N_1d.rel.or_dup.I2657.AG,"Macarthur Cave (Scotland, Argyll and Bute, Oban)","Macarthur Cave (Scotland, Argyll and Bute, Oban)",United Kingdom,United Kingdom
ros3,ROS003,ros3.SG,ROS003.SG,360264,0.015103,0.015103,0.015103,MalmstromProcBiolSci2019,SeersholmSikoraNature2024,ros3,ros003b1,"3331-2930 calBCE (4440±30 BP, Beta-423311)",3331-2930 calBCE (4440±30 BP; Beta-423311),Sweden_FBC.SG,Sweden_Rossberga_N.SG,Rossberga,Rössberga,Sweden,Sweden
NEO259,FRA042,NEO259.SG,FRA042.SG,62776,0.018335,0.018335,0.018335,AllentoftNature2024,SeersholmSikoraNature2024,"CGG_2_018091 (156/F6063, 3F120033/3644, Tid 318|ID120033, bone ID3644, Tooth ID 318, Frälsegården, passage grave)","CGG018091, gok023b1, CGG100055","3095-2924 calBCE (4404±21 BP, OxA-39288)","3081-2919 calBCE [R_Combine: (4365±20 BP; UCIAMS-259741), (4404±21 BP; OxA-39288)]",Sweden_MN_TRB_N.SG,Sweden_Fralsegarden_N.SG,"Frälsegården (Västra Götalands län, Falköping)",Frälsegården,Sweden,Sweden
ros3,ROS003,ros3.SG,ROS003_d.SG,65924,0.022541,0.022541,0.022541,MalmstromProcBiolSci2019,SeersholmSikoraNature2024,ros3,ros003b1,"3331-2930 calBCE (4440±30 BP, Beta-423311)",3331-2930 calBCE (4440±30 BP; Beta-423311),Sweden_FBC.SG,Sweden_Rossberga_N.SG,Rossberga,Rössberga,Sweden,Sweden
ros005_renamed,ROS005,ros005_renamed.SG,ROS005.SG,577283,0.02552,0.02552,0.02552,MalmstromProcBiolSci2019,SeersholmSikoraNature2024,ros005,ros005b1,"3096-2913 calBCE (4390±30 BP, Beta-423313)",3096-2913 calBCE (4390±30 BP; Beta-423313),Sweden_FBC.SG,Sweden_Rossberga_N.SG,Rössberga,Rössberga,Sweden,Sweden
ros005_renamed,ROS005,ros005_renamed.SG,ROS005_d.SG,59292,0.038015,0.038015,0.038015,MalmstromProcBiolSci2019,SeersholmSikoraNature2024,ros005,ros005b1,"3096-2913 calBCE (4390±30 BP, Beta-423313)",3096-2913 calBCE (4390±30 BP; Beta-423313),Sweden_FBC.SG,Sweden_Rossberga_N.SG,Rössberga,Rössberga,Sweden,Sweden
ANI160,VAR023_ANI160,ANI160.AG,VAR023_ANI160.AG,64654,0.042828,0.042828,0.042828,MathiesonNature2018,PenskeHaakNature2023,VAR127,VAR_127,"4684-4494 calBCE (5735±31 BP, OxA-24041)","4684-4494 calBCE (5735±31 BP, OxA-24041)",Bulgaria_Varna_Chalcolithic.AG,Bulgaria_Varna_Chalcolithic.AG,"Varna (province Varna, municipality Varna)","Varna (province Varna, municipality Varna)",Bulgaria,Bulgaria
UKY001,KPT002,UKY001.AG,KPT002_merge.AG,704937,0.044784,0.044784,0.044784,YuCell2020,YuCell2020,8300 petrous left,"(RIMA_MSU_8300, Khaptsagai, 1927, burial 7)","12100-11858 calBCE (12065±37 BP) [R_combine: (11505±100 BP), (12136±54 BP), (12151±58 BP)]","2191-1770 calBCE [union of two dates: 2191-1965 calBCE (4033±31 BP, corrected for FWRE), 1920-1770 calBCE (3915±19 BP, corrected for FWRE)]",Russia_EastSiberia_UstKyakhta_UP_dup.KPT002.AG,Russia_Siberia_Lena_EBA.AG,"Ust'-Kyakhta (Buryatia, Kyakhtinsky District)","Khaptsagai (Irkutsk Oblast, Bayandayevskiy District)",Russia,Russia
UKY001,KPT002,UKY001.AG,KPT002_v62.AG,704948,0.045196,0.045196,0.045196,YuCell2020,YuCell2020,8300 petrous left,"(RIMA_MSU_8300, Khaptsagai, 1927, burial 7)","12100-11858 calBCE (12065±37 BP) [R_combine: (11505±100 BP), (12136±54 BP), (12151±58 BP)]","2191-1770 calBCE [union of two dates: 2191-1965 calBCE (4033±31 BP, corrected for FWRE), 1920-1770 calBCE (3915±19 BP, corrected for FWRE)]",Russia_EastSiberia_UstKyakhta_UP_dup.KPT002.AG,Russia_Siberia_Lena_EBA.AG,"Ust'-Kyakhta (Buryatia, Kyakhtinsky District)","Khaptsagai (Irkutsk Oblast, Bayandayevskiy District)",Russia,Russia
Gokhem2,Gok2,Gokhem2.SG,Gok2.SG,689131,0.04657,0.04657,0.04657,SkoglundScience2014,SeersholmSikoraNature2024,Gokhem2,"gok002, gok002b3","3086-2907 calBCE (4368±27 BP, UBA-14087)",3350-2900 BCE,Sweden_MN_TRB.SG,Sweden_Fralsegarden_N.SG,"Gökhem (Västra Götalands län, Falköping)",Frälsegården,Sweden,Sweden
LEU02651,LEU026,LEU02651.AG,LEU026.AG,755273,0.047294,0.047294,0.047294,PenskeSciRep2024,PenskeSciRep2024,"2029-1, LEU02651","2029-1, LEU02651",2200-1700 BCE,2200-1700 BCE,Germany_EBA_Unetice.AG,Germany_EBA_Unetice.AG,"Leubingen-1 (Thüringen, Kyffhäuserkreis)","Leubingen-1 (Thüringen, Kyffhäuserkreis)",Germany,Germany
UKY001,KPT002,UKY001.AG,KPT002_v62.AG.SG,704945,0.053408,0.053408,0.053408,YuCell2020,YuCell2020,8300 petrous left,"(RIMA_MSU_8300, Khaptsagai, 1927, burial 7)","12100-11858 calBCE (12065±37 BP) [R_combine: (11505±100 BP), (12136±54 BP), (12151±58 BP)]","2191-1770 calBCE [union of two dates: 2191-1965 calBCE (4033±31 BP, corrected for FWRE), 1920-1770 calBCE (3915±19 BP, corrected for FWRE)]",Russia_EastSiberia_UstKyakhta_UP_dup.KPT002.AG,Russia_Siberia_Lena_EBA.AG.SG,"Ust'-Kyakhta (Buryatia, Kyakhtinsky District)","Khaptsagai (Irkutsk Oblast, Bayandayevskiy District)",Russia,Russia
I0781,YUN027_I0781,I0781.AG,YUN027_I0781.AG,485947,0.056837,0.056837,0.056837,MathiesonNature2018,PenskeHaakNature2023,Yunatsite78,Skeleton 78/Grave 83,"4537-4367 calBCE (5632±24 BP, MAMS-28134)",4600-4200 BCE,Bulgaria_Chalcolithic.AG,Bulgaria_Yunatsite_Chalcolithic_GumelnitaKaranovo.AG,"Yunatsite (province Pazardzhik, municipality Pazardzhik)",Yunatsite (Pazardzhik province),Bulgaria,Bulgaria
Gokhem2,Gok2,Gokhem2.SG,Gok2_d.SG,211969,0.057942,0.057942,0.057942,SkoglundScience2014,SeersholmSikoraNature2024,Gokhem2,"gok002, gok002b3","3086-2907 calBCE (4368±27 BP, UBA-14087)",3350-2900 BCE,Sweden_MN_TRB.SG,Sweden_Fralsegarden_N.SG,"Gökhem (Västra Götalands län, Falköping)",Frälsegården,Sweden,Sweden
PIE06061,PIE061,PIE06061.AG,PIE061.AG,659838,0.05832,0.05832,0.05832,PenskeHaakNature2023,PenskeHaakNature2023,"P18 F708, P18 F738",P18 F738,"4776-4551 calBCE (5813±25 BP, MAMS-47834)","4672-4450 calBCE (5698±34 BP, MAMS-47835)",Romania_PietreleMaguraGorgana_Gumelnita_C.AG,Romania_PietreleMaguraGorgana_Gumelnita_C.AG,Pietrele Măgura Gorgana (Giurgiu County),Pietrele Măgura Gorgana (Giurgiu County),Romania,Romania
GFW002,GFW002.003,GFW002.AG,GFW002.003.AG,787935,0.059738,0.059738,0.059738,PosthYuNature2023,PosthYuNature2023,GF-1962-Individual 4,GF-1962-Individual 4,"6022-5832 calBCE (7051±45 BP, AAR-18024)","6022-5832 calBCE (7051±45 BP, AAR-18024)",Germany_Mesolithic.AG,Germany_Mesolithic.AG,"Gross Fredenwalde (Brandenburg, Brandenburg, Uckermark)","Gross Fredenwalde (Brandenburg, Brandenburg, Uckermark)",Germany,Germany
LEU02651,LEU051,LEU02651.AG,LEU051.AG,88670,0.063832,0.063832,0.063832,PenskeSciRep2024,PenskeSciRep2024,"2029-1, LEU02651","2029-1, LEU02651",2200-1700 BCE,2200-1700 BCE,Germany_EBA_Unetice.AG,Germany_EBA_Unetice.AG,"Leubingen-1 (Thüringen, Kyffhäuserkreis)","Leubingen-1 (Thüringen, Kyffhäuserkreis)",Germany,Germany
GFW002,GFW002.003,GFW003.AG,GFW002.003.AG,658155,0.063882,0.063882,0.063882,PosthYuNature2023,PosthYuNature2023,GF-1962-Individual 4,GF-1962-Individual 4,"6022-5832 calBCE (7051±45 BP, AAR-18024)","6022-5832 calBCE (7051±45 BP, AAR-18024)",Germany_Mesolithic.AG,Germany_Mesolithic.AG,"Gross Fredenwalde (Brandenburg, Brandenburg, Uckermark)","Gross Fredenwalde (Brandenburg, Brandenburg, Uckermark)",Germany,Germany
UKY001,KPT002,UKY001.AG,KPT002_v62_d.AG,33844,0.072391,0.072391,0.072391,YuCell2020,YuCell2020,8300 petrous left,"(RIMA_MSU_8300, Khaptsagai, 1927, burial 7)","12100-11858 calBCE (12065±37 BP) [R_combine: (11505±100 BP), (12136±54 BP), (12151±58 BP)]","2191-1770 calBCE [union of two dates: 2191-1965 calBCE (4033±31 BP, corrected for FWRE), 1920-1770 calBCE (3915±19 BP, corrected for FWRE)]",Russia_EastSiberia_UstKyakhta_UP_dup.KPT002.AG,Russia_Siberia_Lena_EBA.AG,"Ust'-Kyakhta (Buryatia, Kyakhtinsky District)","Khaptsagai (Irkutsk Oblast, Bayandayevskiy District)",Russia,Russia
UKY001,KPT002,UKY001.AG,KPT002_v62_d.AG.SG,36755,0.079064,0.079064,0.079064,YuCell2020,YuCell2020,8300 petrous left,"(RIMA_MSU_8300, Khaptsagai, 1927, burial 7)","12100-11858 calBCE (12065±37 BP) [R_combine: (11505±100 BP), (12136±54 BP), (12151±58 BP)]","2191-1770 calBCE [union of two dates: 2191-1965 calBCE (4033±31 BP, corrected for FWRE), 1920-1770 calBCE (3915±19 BP, corrected for FWRE)]",Russia_EastSiberia_UstKyakhta_UP_dup.KPT002.AG,Russia_Siberia_Lena_EBA.AG.SG,"Ust'-Kyakhta (Buryatia, Kyakhtinsky District)","Khaptsagai (Irkutsk Oblast, Bayandayevskiy District)",Russia,Russia
GRG027,GLN243A,GRG027.AG,GLN243A.AG.SG,35200,0.082415,0.082415,0.082415,RivollatScienceAdvance2020,RivollatNature2023,GLN 243A,GLN243A,"4840-4615 calBCE (5870±40 BP, Lyon-4444, SacA-8627)","4840-4615 calBCE (5870±40 BP, Lyon-4444 )",France_MN_father.or.son.GLN266_father.GLN262.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
M63_M339_M359,M63,M63_M339_M359.AG,M63.SG,717040,0.087996,0.087996,0.087996,LiuJeongNatComm2022,JeongPNAS2016,M63_M339_M359,M63,"800 BCE - 150 CE [Layer Date: (750-397 calBCE (2413±39 BP, UtC-5328)), (512-364 calBCE (2336±27 BP, UtC-5568)), (398-208 calBCE (2270±29 BP, UtC-5573)), (396-208 calBCE (2266±28 BP, UtC-5570)), (364-197 calBCE (2205±20 BP, UCIAMS-87443/PSU-4674)), (370-176 calBCE (2205±28 BP, UtC-5572)), (394-199 calBCE (2244±38 BP, UtC-5322)), (375-171 calBCE (2199±33 BP, UtC-5194)), (387-208 calBCE (2245±20 BP, UCIAMS-87442/PSU-4673)), (387-180 calBCE (2222±36 BP, UtC-5326)), (389-205 calBCE (2244±26 BP, UtC-5569)), (353-46 calBCE (2134±40 BP, UtC-5327)), (343-46 calBCE (2114±33 BP, UtC-5323)), (339-1 calBCE (2100±33 BP, UtC-5324)), (165 calBCE - 17 calCE (2062±31 BP, UtC-5195))]",450 BCE - 100 CE,Nepal_Mustang_Mebrak_LIA_EMiddleKingdoms.AG,Nepal_Mebrak_2125BP.SG,Mebrak Tomb (Mustang District),Mebrak Tomb (Mustang District),Nepal,Nepal
GRG003,GLN204,GRG003.AG,GLN204.AG.SG,41031,0.090956,0.090956,0.090956,RivollatScienceAdvance2020,RivollatNature2023,GLN 204,GLN204,5000-4000 BCE,5300-3900 BCE,France_MN.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
SB605,SB606,SB605.SG,SB606.SG,123917,0.091755,0.091755,0.091755,BraceCurrBio2022,BraceCurrBio2022,Sk 69,Sk 75,"1157-1219 calCE (881±14 BP) [R_combine: (875±34 BP, Wk-16920), (928±32 BP, Wk-16919), (910±30 BP, SUERC-33391), (845±30 BP, SUERC-33282), (850±30 BP, SUERC-33281)]","1157-1219 calCE (881±14 BP) [R_combine: (875±34 BP, Wk-16920), (928±32 BP, Wk-16919), (910±30 BP, SUERC-33391), (845±30 BP, SUERC-33282), (850±30 BP, SUERC-33281)]",England_Medieval_Jewish.SG,England_Medieval_Jewish.SG,"well shaft (England, Norwich, Chapelfield Shopping Center)","well shaft (England, Norwich, Chapelfield Shopping Center)",United Kingdom,United Kingdom
GRG043,GLN280,GRG043.AG,GLN280.AG.SG,36281,0.091839,0.091839,0.091839,RivollatScienceAdvance2020,RivollatNature2023,GLN 280,GLN280,5000-4000 BCE,5300-3900 BCE,France_MN_father.or.son.GLN305_1d.rel.GLN300.GLN298.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
SB605,SB671,SB605.SG,SB671.SG,147304,0.093487,0.093487,0.093487,BraceCurrBio2022,BraceCurrBio2022,Sk 69,sk78,"1157-1219 calCE (881±14 BP) [R_combine: (875±34 BP, Wk-16920), (928±32 BP, Wk-16919), (910±30 BP, SUERC-33391), (845±30 BP, SUERC-33282), (850±30 BP, SUERC-33281)]","1045-1261 calCE (875±34 BP, Wk-16920)",England_Medieval_Jewish.SG,England_Medieval_Jewish.SG,"well shaft (England, Norwich, Chapelfield Shopping Center)","well shaft (England, Norwich, Chapelfield Shopping Center)",United Kingdom,United Kingdom
S10_S13,S10,S10_S13.AG,S10.SG,1108191,0.096617,0.096617,0.096617,LiuJeongNatComm2022,JeongPNAS2016,S10_S13,S10,"350-1000 CE [Layer Date: (407-535 calCE (1630±15 BP, UCIAMS-129229/PSU-5665)), (429-546 calCE (1580±20 BP, UCIAMS128464/PSU-5653)), (436-581 calCE (1545±15 BP, UCIAMS-171150)), (441-597 calCE (1532±17 BP, MAMS-39279)), (443-598 calCE (1530±17 BP, MAMS-30277)), (542-604 calCE (1508±20 BP, MAMS-37903)), (543-634 calCE (1502±21 BP, MAMS37904)), (594-650 calCE (1440±20 BP, UCIAMS-128463/PSU-5652)), (607-663 calCE (1395±15 BP, UCIAMS-174148)), (609-664 calCE (1390±15 BP, UCIAMS-171149)), (605-675 calCE (1380±25 BP, UCIAMS-87444/PSU-4675)), (646-671 calCE (1365±15 BP, UCIAMS-173181)), (612-773 calCE (1360±25 BP, UCIAMS-87445/PSU-4676)), (650-773 calCE (1341±17 BP, MAMS-39278)), (673-773 calCE (1281±17 BP, MAMS-39280)), (661-775 calCE (1304±17 BP, MAMS-39281)), (772-951 calCE (1165±15 BP, UCIAMS-129230/PSU-5666))]",200-700 CE,Nepal_Mustang_Samdzong_MiddleKingdoms.AG,Nepal_Samdzong_1500BP.SG,Samdzong (Mustang District),Samdzong Tomb (Mustang District),Nepal,Nepal
KD-29,KD-29_OBH-52_twins,KD-29.SG,KD-29_OBH-52_twinmerge.SG,1082273,0.102028,0.102028,0.102028,MarotiTorokCurrBio2022,MarotiTorokCurrBio2022,KDper29(8451;29),OBHper52(7161;52),"656-774 calCE (1321±17 BP, DeA-26547)",700-800 CE,Hungary_MidLateEarlyAvar_twin.OBH52.SG,Hungary_MidLateEarlyAvar.SG,"Kaba-Dögös (Hajdú-Bihar County, Hajdúszoboszló)","Orosháza-Béketsz-Homokbánya (Békés County, Orosháza)",Hungary,Hungary
OBH-52,KD-29_OBH-52_twins,OBH-52.SG,KD-29_OBH-52_twinmerge.SG,1084752,0.102511,0.102511,0.102511,MarotiTorokCurrBio2022,MarotiTorokCurrBio2022,OBHper52(7161;52),OBHper52(7161;52),700-800 CE,700-800 CE,Hungary_MidLateEarlyAvar.SG,Hungary_MidLateEarlyAvar.SG,"Orosháza-Béketsz-Homokbánya (Békés County, Orosháza)","Orosháza-Béketsz-Homokbánya (Békés County, Orosháza)",Hungary,Hungary
GRG041,GLN276,GRG041.AG,GLN276.AG,588632,0.103093,0.103093,0.103093,RivollatScienceAdvance2020,RivollatNature2023,GLN 276,GLN276,5000-4000 BCE,5300-3900 BCE,France_MN_father.or.son.GLN275_1d.rel.GLN325.AG,France_N_1d.rel.GLN325_father.or.son.GLN275.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN220,GLN319,GLN220.AG.SG,GLN319.AG,34784,0.106256,0.106256,0.106256,RivollatNature2023,RivollatNature2023,GLN220,GLN319,"4542-4363 calBCE (5635±35 BP, Lyon-4680 )","4786-4547 calBCE (5815±45 BP, Lyon-4449)",France_N.AG.SG,France_N_1d.rel.GLN241.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
GLN256,GLN261,GLN256.AG.SG,GLN261.AG,32478,0.109336,0.109336,0.109336,RivollatNature2023,RivollatNature2023,GLN256,GLN261,5300-3900 BCE,5300-3900 BCE,France_N.AG.SG,France_N_father.or.son.GLN245B.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
UKY001,KPT002,UKY001.AG,KPT002_v62.SG,232751,0.111321,0.111321,0.111321,YuCell2020,YuCell2020,8300 petrous left,"(RIMA_MSU_8300, Khaptsagai, 1927, burial 7)","12100-11858 calBCE (12065±37 BP) [R_combine: (11505±100 BP), (12136±54 BP), (12151±58 BP)]","2191-1770 calBCE [union of two dates: 2191-1965 calBCE (4033±31 BP, corrected for FWRE), 1920-1770 calBCE (3915±19 BP, corrected for FWRE)]",Russia_EastSiberia_UstKyakhta_UP_dup.KPT002.AG,Russia_Siberia_Lena_EBA.SG,"Ust'-Kyakhta (Buryatia, Kyakhtinsky District)","Khaptsagai (Irkutsk Oblast, Bayandayevskiy District)",Russia,Russia
GLN243A,GLN266,GLN243A.AG.SG,GLN266.AG,38277,0.11179,0.11179,0.11179,RivollatNature2023,RivollatNature2023,GLN243A,GLN266,"4840-4615 calBCE (5870±40 BP, Lyon-4444 )",5300-3900 BCE,France_N.AG.SG,France_N_1d.rel.GLN325.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France
