master_id1,master_id2,genetic_id1,genetic_id2,site_overlap,mismatch_rate,mismatch_rate_95_ci_lower,mismatch_rate_95_ci_upper,publication1,publication2,skeletal_code1,skeletal_code2,date1,date2,group_id1,group_id2,locality1,locality2,political_entity1,political_entity2,lat1,lon1,lat2,lon2,annotation,notes
EHU001,VAD001,EHU001.AG,VAD001.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,UE 750,E45,"2564-2299 calBCE (3933±32 BP, CSIC-1896)","1872-1547 calBCE (3400±35 BP, Ua-36345)",Spain_C_oSteppe.AG,Spain_EBA.AG,"El Hundido (Castilla y León, Burgos, Monasterio de Rodilla)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.419214,-3.484745,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
EHU001,VAD002,EHU001.AG,VAD002.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,UE 750,E47,"2564-2299 calBCE (3933±32 BP, CSIC-1896)",1900-1500 BCE,Spain_C_oSteppe.AG,Spain_EBA.AG,"El Hundido (Castilla y León, Burgos, Monasterio de Rodilla)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.419214,-3.484745,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
EHU001,VAD003,EHU001.AG,VAD003.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,UE 750,E69,"2564-2299 calBCE (3933±32 BP, CSIC-1896)",1900-1500 BCE,Spain_C_oSteppe.AG,Spain_EBA.AG,"El Hundido (Castilla y León, Burgos, Monasterio de Rodilla)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.419214,-3.484745,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
EHU001,VAD004,EHU001.AG,VAD004.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,UE 750,E74,"2564-2299 calBCE (3933±32 BP, CSIC-1896)",1900-1500 BCE,Spain_C_oSteppe.AG,Spain_EBA.AG,"El Hundido (Castilla y León, Burgos, Monasterio de Rodilla)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.419214,-3.484745,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
EHU001,VAD005,EHU001.AG,VAD005.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,UE 750,E77,"2564-2299 calBCE (3933±32 BP, CSIC-1896)","1740-1539 calBCE (3360±30 BP, Beta-479535)",Spain_C_oSteppe.AG,Spain_EBA_oSteppe.AG,"El Hundido (Castilla y León, Burgos, Monasterio de Rodilla)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.419214,-3.484745,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
VAD001,VAD002,VAD001.AG,VAD002.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,E45,E47,"1872-1547 calBCE (3400±35 BP, Ua-36345)",1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.44,-2.8867,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
VAD001,VAD003,VAD001.AG,VAD003.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,E45,E69,"1872-1547 calBCE (3400±35 BP, Ua-36345)",1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.44,-2.8867,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
VAD001,VAD004,VAD001.AG,VAD004.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,E45,E74,"1872-1547 calBCE (3400±35 BP, Ua-36345)",1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.44,-2.8867,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
VAD001,VAD005,VAD001.AG,VAD005.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,E45,E77,"1872-1547 calBCE (3400±35 BP, Ua-36345)","1740-1539 calBCE (3360±30 BP, Beta-479535)",Spain_EBA.AG,Spain_EBA_oSteppe.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.44,-2.8867,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
VAD002,VAD003,VAD002.AG,VAD003.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,E47,E69,1900-1500 BCE,1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.44,-2.8867,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
VAD002,VAD004,VAD002.AG,VAD004.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,E47,E74,1900-1500 BCE,1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.44,-2.8867,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
VAD002,VAD005,VAD002.AG,VAD005.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,E47,E77,1900-1500 BCE,"1740-1539 calBCE (3360±30 BP, Beta-479535)",Spain_EBA.AG,Spain_EBA_oSteppe.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.44,-2.8867,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
VAD003,VAD004,VAD003.AG,VAD004.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,E69,E74,1900-1500 BCE,1900-1500 BCE,Spain_EBA.AG,Spain_EBA.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.44,-2.8867,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
VAD003,VAD005,VAD003.AG,VAD005.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,E69,E77,1900-1500 BCE,"1740-1539 calBCE (3360±30 BP, Beta-479535)",Spain_EBA.AG,Spain_EBA_oSteppe.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.44,-2.8867,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
VAD004,VAD005,VAD004.AG,VAD005.AG,538499,0.0,0.0,7e-06,OlaldeScience2019,OlaldeScience2019,E74,E77,1900-1500 BCE,"1740-1539 calBCE (3360±30 BP, Beta-479535)",Spain_EBA.AG,Spain_EBA_oSteppe.AG,"Valdescusa (La Rioja, Hervías)","Valdescusa (La Rioja, Hervías)",Spain,Spain,42.44,-2.8867,42.44,-2.8867,identical_sample;same_pub;unidentified_in_pub,
JBT001,JBT002,JBT001.AG,JBT002.AG,326529,0.0,-0.0,1.2e-05,FerrazNatEcoEvo2023,FerrazNatEcoEvo2023,JBT001,JBT002,"720-233 calBCE (2401±21, MAMS-38997 )","721-386 calBCE (2411±20, MAMS-38998 )",Brazil_JabuticabeiraII_Sambaqui_2400BP.AG,Brazil_JabuticabeiraII_Sambaqui_2400BP_dup.JBT001.AG,Jabuticabeira II (South Coast),Jabuticabeira II (South Coast),Brazil,Brazil,-28.58,-48.99,-28.58,-48.99,identical_sample;same_pub;unidentified_in_pub;identified_in_aadr_group_id,
GFW002,GFW002.003,GFW002_GFW003_merge.AG,GFW002.003.AG,900156,0.0,-0.0,4e-06,PosthYuNature2023,PosthYuNature2023,GF-1962-Individual 4,GF-1962-Individual 4,"6022-5832 calBCE (7051±45 BP, AAR-18024)","6022-5832 calBCE (7051±45 BP, AAR-18024)",Germany_Mesolithic.AG,Germany_Mesolithic.AG,"Gross Fredenwalde (Brandenburg, Brandenburg, Uckermark)","Gross Fredenwalde (Brandenburg, Brandenburg, Uckermark)",Germany,Germany,53.13,13.8,53.1289,13.7954,same_pub;apparent_typo,
MJ-15-32,MJ-15,MJ-15-32_merge.SG,MJ-15_MJ-32_merge.SG,325527,0.0,-0.0,1.2e-05,JarveCurrentBiology2019,JarveCurrentBiology2019,"115 (Staryi-Merchik-2, kurgan 2, burial 1)","115 (Staryi-Merchik-2, kurgan 2, burial 1)","393-206 calBCE (2255±30 BP, Poz-)","393-206 calBCE (2255±30 BP, Poz-)",Ukraine_IA_Scythian.SG,Ukraine_IA_Scythian.SG,"Staryi-Merchik-2 (Kharkiv Oblast, Bohodukhiv District, Valkiv municipality)","Staryi-Merchik-2 (Kharkiv Oblast, Bohodukhiv District, Valkiv municipality)",Ukraine,Ukraine,49.9672333,35.7758333,49.9672333,35.7758333,identical_sample;same_pub;apparent_typo,
Ofnet,BerryAuBac,Ofnet.AG,BerryAuBac.AG,43604,0.003142,0.002659,0.003713,FuNature2016,FuNature2016,Ofnet,BerryAuBac,"6472-6091 calBCE (7480±80 BP, OxA-1574)","5368-5216 calBCE (6325±35 BP, SacA-5455)",Germany_Mesolithic_contam.AG,France_Mesolithic.AG,"Ofnet (Bayern, Schwaben, Günzburg)","Berry-Au-Bac (Hauts-de-France Region, Aisne Department, Château-Thierry arrondissement)",Germany,France,48.49,10.27,49.24,3.54,same_pub;diff_site;unidentified_in_pub,
I0963,Popovo2,I0963.AG,Popovo2.AG,67334,0.003401,0.002989,0.00387,MittnikNatureCommunications2018,MittnikNatureCommunications2018,Popovo2 (Po 2),Popovo2,6000-4000 BCE,7500-5000 BCE,Russia_HG.AG,Russia_Popovo_Mesolithic.AG,"Popovo (Russia) (Arkhangelsk Oblast, Kargopolsky District)","Popovo (Russia) (Arkhangelsk Oblast, Kargopolsky District)",Russia,Russia,61.2643166,38.9051635,61.2643166,38.9051635,same_pub;unidentified_in_pub;potential_aadr_skeletal_code_match,
SF11,StoraForvar11,SF11.SG,StoraForvar11.SG,85832,0.00642,0.005907,0.006976,GuntherPLoSBiology2018,SkoglundScience2014,SF11,StoraForvar11,7073-6810 calBCE,"5557-5230 calBCE (6459±70 BP, Ua-45742)",Sweden_Mesolithic_o.SG,Sweden_Mesolithic.SG,Stora Förvar,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,Sweden,57.285,17.971,57.287,18.206,diff_pub;apparent_typo,
I2657,I2658,I2657.AG,I2658.AG,100156,0.013798,0.013094,0.01454,OlaldeNature2018,PattersonNature2021,GENSCOT26,GENSCOT27,"3955-3773 calBCE (5052±30 BP, SUERC-68701)",4000-3700 BCE,Scotland_N.AG,Scotland_N_1d.rel.or_dup.I2657.AG,"Macarthur Cave (Scotland, Argyll and Bute, Oban)","Macarthur Cave (Scotland, Argyll and Bute, Oban)",United Kingdom,United Kingdom,56.42,-5.472,56.42,-5.472,diff_pub;identified_in_pub_as_1st_deg;identified_in_aadr_group_id,
ros3,ROS003,ros3.SG,ROS003.SG,343170,0.015179,0.014775,0.015594,MalmstromProcBiolSci2019,SeersholmSikoraNature2024,ros3,ros003b1,"3331-2930 calBCE (4440±30 BP, Beta-423311)",3331-2930 calBCE (4440±30 BP; Beta-423311),Sweden_FBC.SG,Sweden_Rossberga_N.SG,Rossberga,Rössberga,Sweden,Sweden,58.183333,13.65,58.22959,13.60585,diff_pub;apparent_typo,
NEO259,FRA042,NEO259.SG,FRA042.SG,60873,0.018859,0.017808,0.01997,AllentoftNature2024,SeersholmSikoraNature2024,"CGG_2_018091 (156/F6063, 3F120033/3644, Tid 318|ID120033, bone ID3644, Tooth ID 318, Frälsegården, passage grave)","CGG018091, gok023b1, CGG100055","3095-2924 calBCE (4404±21 BP, OxA-39288)","3081-2919 calBCE [R_Combine: (4365±20 BP; UCIAMS-259741), (4404±21 BP; OxA-39288)]",Sweden_MN_TRB_N.SG,Sweden_Fralsegarden_N.SG,"Frälsegården (Västra Götalands län, Falköping)",Frälsegården,Sweden,Sweden,58.164,13.454,58.1644,13.4547,diff_pub;unidentified_in_pub,
ros3,ROS003,ros3.SG,ROS003_d.SG,62865,0.022874,0.021735,0.024073,MalmstromProcBiolSci2019,SeersholmSikoraNature2024,ros3,ros003b1,"3331-2930 calBCE (4440±30 BP, Beta-423311)",3331-2930 calBCE (4440±30 BP; Beta-423311),Sweden_FBC.SG,Sweden_Rossberga_N.SG,Rossberga,Rössberga,Sweden,Sweden,58.183333,13.65,58.22959,13.60585,diff_pub;apparent_typo,
ros005_renamed,ROS005,ros005_renamed.SG,ROS005.SG,553775,0.026516,0.026096,0.026943,MalmstromProcBiolSci2019,SeersholmSikoraNature2024,ros005,ros005b1,"3096-2913 calBCE (4390±30 BP, Beta-423313)",3096-2913 calBCE (4390±30 BP; Beta-423313),Sweden_FBC.SG,Sweden_Rossberga_N.SG,Rössberga,Rössberga,Sweden,Sweden,58.183333,13.65,58.22959,13.60585,diff_pub;apparent_typo,
ros005_renamed,ROS005,ros005_renamed.SG,ROS005_d.SG,57153,0.039421,0.037856,0.041047,MalmstromProcBiolSci2019,SeersholmSikoraNature2024,ros005,ros005b1,"3096-2913 calBCE (4390±30 BP, Beta-423313)",3096-2913 calBCE (4390±30 BP; Beta-423313),Sweden_FBC.SG,Sweden_Rossberga_N.SG,Rössberga,Rössberga,Sweden,Sweden,58.183333,13.65,58.22959,13.60585,diff_pub;apparent_typo,
ANI160,VAR023_ANI160,ANI160.AG,VAR023_ANI160.AG,62788,0.043957,0.042382,0.045589,MathiesonNature2018,PenskeHaakNature2023,VAR127,VAR_127,"4684-4494 calBCE (5735±31 BP, OxA-24041)","4684-4494 calBCE (5735±31 BP, OxA-24041)",Bulgaria_Varna_Chalcolithic.AG,Bulgaria_Varna_Chalcolithic.AG,"Varna (province Varna, municipality Varna)","Varna (province Varna, municipality Varna)",Bulgaria,Bulgaria,43.2131,27.8644,43.21877,27.91406,diff_pub;apparent_typo,
UKY001,KPT002,UKY001.AG,KPT002_merge.AG,676820,0.046549,0.046049,0.047053,YuCell2020,YuCell2020,8300 petrous left,"(RIMA_MSU_8300, Khaptsagai, 1927, burial 7)","12100-11858 calBCE (12065±37 BP) [R_combine: (11505±100 BP), (12136±54 BP), (12151±58 BP)]","2191-1770 calBCE [union of two dates: 2191-1965 calBCE (4033±31 BP, corrected for FWRE), 1920-1770 calBCE (3915±19 BP, corrected for FWRE)]",Russia_EastSiberia_UstKyakhta_UP_dup.KPT002.AG,Russia_Siberia_Lena_EBA.AG,"Ust'-Kyakhta (Buryatia, Kyakhtinsky District)","Khaptsagai (Irkutsk Oblast, Bayandayevskiy District)",Russia,Russia,50.534142,106.274289,53.044528,105.510583,same_pub;diff_site;unidentified_in_pub;identified_in_aadr_group_id;potential_aadr_skeletal_code_match,
UKY001,KPT002,UKY001.AG,KPT002_v62.AG,676829,0.046979,0.046478,0.047486,YuCell2020,YuCell2020,8300 petrous left,"(RIMA_MSU_8300, Khaptsagai, 1927, burial 7)","12100-11858 calBCE (12065±37 BP) [R_combine: (11505±100 BP), (12136±54 BP), (12151±58 BP)]","2191-1770 calBCE [union of two dates: 2191-1965 calBCE (4033±31 BP, corrected for FWRE), 1920-1770 calBCE (3915±19 BP, corrected for FWRE)]",Russia_EastSiberia_UstKyakhta_UP_dup.KPT002.AG,Russia_Siberia_Lena_EBA.AG,"Ust'-Kyakhta (Buryatia, Kyakhtinsky District)","Khaptsagai (Irkutsk Oblast, Bayandayevskiy District)",Russia,Russia,50.534142,106.274289,53.044528,105.510583,same_pub;diff_site;unidentified_in_pub;identified_in_aadr_group_id;potential_aadr_skeletal_code_match,
Gokhem2,Gok2,Gokhem2.SG,Gok2.SG,664464,0.047124,0.046617,0.047636,SkoglundScience2014,SeersholmSikoraNature2024,Gokhem2,"gok002, gok002b3","3086-2907 calBCE (4368±27 BP, UBA-14087)",3350-2900 BCE,Sweden_MN_TRB.SG,Sweden_Fralsegarden_N.SG,"Gökhem (Västra Götalands län, Falköping)",Frälsegården,Sweden,Sweden,58.174,13.408,58.1644,13.4547,diff_pub;apparent_typo,
LEU02651,LEU026,LEU02651.AG,LEU026.AG,722166,0.049436,0.048938,0.049938,PenskeSciRep2024,PenskeSciRep2024,"2029-1, LEU02651","2029-1, LEU02651",2200-1700 BCE,2200-1700 BCE,Germany_EBA_Unetice.AG,Germany_EBA_Unetice.AG,"Leubingen-1 (Thüringen, Kyffhäuserkreis)","Leubingen-1 (Thüringen, Kyffhäuserkreis)",Germany,Germany,51.190278,11.169722,51.190278,11.169722,same_pub;apparent_typo,
UKY001,KPT002,UKY001.AG,KPT002_v62.AG.SG,676826,0.055533,0.05499,0.056081,YuCell2020,YuCell2020,8300 petrous left,"(RIMA_MSU_8300, Khaptsagai, 1927, burial 7)","12100-11858 calBCE (12065±37 BP) [R_combine: (11505±100 BP), (12136±54 BP), (12151±58 BP)]","2191-1770 calBCE [union of two dates: 2191-1965 calBCE (4033±31 BP, corrected for FWRE), 1920-1770 calBCE (3915±19 BP, corrected for FWRE)]",Russia_EastSiberia_UstKyakhta_UP_dup.KPT002.AG,Russia_Siberia_Lena_EBA.AG.SG,"Ust'-Kyakhta (Buryatia, Kyakhtinsky District)","Khaptsagai (Irkutsk Oblast, Bayandayevskiy District)",Russia,Russia,50.534142,106.274289,53.044528,105.510583,same_pub;diff_site;unidentified_in_pub;identified_in_aadr_group_id;potential_aadr_skeletal_code_match,
I0781,YUN027_I0781,I0781.AG,YUN027_I0781.AG,469404,0.057449,0.056787,0.058119,MathiesonNature2018,PenskeHaakNature2023,Yunatsite78,Skeleton 78/Grave 83,"4537-4367 calBCE (5632±24 BP, MAMS-28134)",4600-4200 BCE,Bulgaria_Chalcolithic.AG,Bulgaria_Yunatsite_Chalcolithic_GumelnitaKaranovo.AG,"Yunatsite (province Pazardzhik, municipality Pazardzhik)",Yunatsite (Pazardzhik province),Bulgaria,Bulgaria,42.232227,24.262688,42.23,24.26,diff_pub;apparent_typo,
Gokhem2,Gok2,Gokhem2.SG,Gok2_d.SG,204530,0.058559,0.057549,0.059585,SkoglundScience2014,SeersholmSikoraNature2024,Gokhem2,"gok002, gok002b3","3086-2907 calBCE (4368±27 BP, UBA-14087)",3350-2900 BCE,Sweden_MN_TRB.SG,Sweden_Fralsegarden_N.SG,"Gökhem (Västra Götalands län, Falköping)",Frälsegården,Sweden,Sweden,58.174,13.408,58.1644,13.4547,diff_pub;apparent_typo,
PIE06061,PIE061,PIE06061.AG,PIE061.AG,636289,0.060367,0.059785,0.060955,PenskeHaakNature2023,PenskeHaakNature2023,"P18 F708, P18 F738",P18 F738,"4776-4551 calBCE (5813±25 BP, MAMS-47834)","4672-4450 calBCE (5698±34 BP, MAMS-47835)",Romania_PietreleMaguraGorgana_Gumelnita_C.AG,Romania_PietreleMaguraGorgana_Gumelnita_C.AG,Pietrele Măgura Gorgana (Giurgiu County),Pietrele Măgura Gorgana (Giurgiu County),Romania,Romania,44.06806,26.15617,44.06806,26.15617,same_pub;apparent_typo,
