master_id1,master_id2,genetic_id1,genetic_id2,site_overlap,site_mismatches,mismatch_rate,mismatch_rate_95_ci_lower,mismatch_rate_95_ci_upper,publication1,publication2,skeletal_code1,skeletal_code2,date1,date2,group_id1,group_id2,locality1,locality2,political_entity1,political_entity2,annotation,notes
GLN227,GLN276,GLN227.AG.SG,GLN276.AG,31501,4312.0,0.136885,0.133107,0.14073,RivollatNature2023,RivollatNature2023,GLN227,GLN276,5300-3900 BCE,5300-3900 BCE,France_N.AG.SG,France_N_1d.rel.GLN325_father.or.son.GLN275.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
GLN257,GLN299,GLN257.AG,GLN299.AG.SG,32039,4387.0,0.136927,0.13318,0.14074,RivollatNature2023,RivollatNature2023,GLN257,GLN299,"4842-4551 calBCE (5855±55 BP, Lyon-5881)",5300-3900 BCE,France_N.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
R9,GLN227,R9.SG,GLN227.AG.SG,33143,4539.0,0.136952,0.133268,0.1407,AntonioGaoMootsScience2019,RivollatNature2023,Grotta Continenza; 0 2-3-4; tg.4; 1979,GLN227,"5611-5479 calBCE (6585±20 BP, UCIAMS-198581)",5300-3900 BCE,Italy_South_N.SG,France_N.AG.SG,"Grotta Continenza (Abruzzo, L'Aquila)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Italy,France,gurgy;diff_pub,
GLN210,GLN276,GLN210.AG.SG,GLN276.AG,30475,4174.0,0.136965,0.133123,0.140876,RivollatNature2023,RivollatNature2023,GLN210,GLN276,5300-3900 BCE,5300-3900 BCE,France_N.AG.SG,France_N_1d.rel.GLN325_father.or.son.GLN275.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
GLN220,GLN321,GLN220.AG.SG,GLN321.AG,30880,4237.0,0.137209,0.133389,0.141096,RivollatNature2023,RivollatNature2023,GLN220,GLN321,"4542-4363 calBCE (5635±35 BP, Lyon-4680 )",5300-3900 BCE,France_N.AG.SG,France_N.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
LEPE48,GLN210,LEPE48.SG,GLN210.AG.SG,34146,4686.0,0.137234,0.133601,0.140929,MarchiExcoffierCell2022,RivollatNature2023,"(Lepenski-Vir, burial 122)",GLN210,"6064-5919 calBCE (7122±31 BP) [R_combine: (7190±45 BP, [FRE:7115±46 BP], OxA-16005) (7190±40 BP, [7127±41 BP], OxA-16006)]",5300-3900 BCE,Serbia_LepenskiVir_EN.SG,France_N.AG.SG,"Lepenski-Vir (Bor District, Majdanpek Municipality, Boljetin)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Serbia,France,gurgy;diff_pub,
GLN220,GLN322,GLN220.AG.SG,GLN322.AG,30108,4135.0,0.137339,0.133469,0.141278,RivollatNature2023,RivollatNature2023,GLN220,GLN322,"4542-4363 calBCE (5635±35 BP, Lyon-4680 )",5300-3900 BCE,France_N.AG.SG,France_N.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
Karakalpaks1,GLN210,Karakalpaks1.SG,GLN210.AG.SG,34244,4704.0,0.137367,0.133737,0.141058,DamgaardScience2018,RivollatNature2023,..,GLN210,present,5300-3900 BCE,Karakalpak.SG,France_N.AG.SG,..,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Uzbekistan,France,gurgy;diff_pub,
GLN245A,GLN256,GLN245A.AG,GLN256.AG.SG,34647,4761.0,0.137414,0.133805,0.141085,RivollatNature2023,RivollatNature2023,GLN245A,GLN256,5300-3900 BCE,5300-3900 BCE,France_N_father.or.son.GLN245B.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
PB675,GLN210,PB675.SG,GLN210.AG.SG,34275,4713.0,0.137505,0.133876,0.141197,CassidyNature2020,RivollatNature2023,"Parknabinnia CL153, Context 397, Find 675.02",GLN210,"3362-3102 calBCE (4527±27 BP) [R_combine: (4394±35 BP, UBA-35064;), (4707±42 BP, UBA-39194)]",5300-3900 BCE,Ireland_MN.SG,France_N.AG.SG,Parknabinnia (County Clare),"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Ireland,France,gurgy;diff_pub,
R4,GLN227,R4.SG,GLN227.AG.SG,32774,4508.0,0.137548,0.133836,0.141324,AntonioGaoMootsScience2019,RivollatNature2023,Grotta Continenza - Rimosso,GLN227,"2906-2880 calBCE (4260±15 BP, UCIAMS-198576)",5300-3900 BCE,Italy_South_C.SG,France_N.AG.SG,"Grotta Continenza (Abruzzo, L'Aquila)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Italy,France,gurgy;diff_pub,
GLN243A,GLN322,GLN243A.AG.SG,GLN322.AG,32271,4440.0,0.137585,0.133844,0.141391,RivollatNature2023,RivollatNature2023,GLN243A,GLN322,"4840-4615 calBCE (5870±40 BP, Lyon-4444 )",5300-3900 BCE,France_N.AG.SG,France_N.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
KH150623,GLN210,KH150623.SG,GLN210.AG.SG,34139,4698.0,0.137614,0.133976,0.141314,ImmelCommBiol2021,RivollatNature2023,NT135,GLN210,3500-2800 BCE,5300-3900 BCE,Germany_Wartberg_LN_brother.KH150622.KH150620.SG,France_N.AG.SG,"Niedertiefenbach (Rheinland-Pfalz, Koblenz, Rhein-Lahn-Kreis)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Germany,France,gurgy;diff_pub,
GLN220,GLN265,GLN220.AG.SG,GLN265.AG,32856,4524.0,0.137692,0.133983,0.141465,RivollatNature2023,RivollatNature2023,GLN220,GLN265,"4542-4363 calBCE (5635±35 BP, Lyon-4680 )",5300-3900 BCE,France_N.AG.SG,France_N_father.or.son.GLN235_1d.rel.GLN325.GLN266.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
GLN260,GLN299,GLN260.AG,GLN299.AG.SG,30687,4229.0,0.137811,0.133972,0.141718,RivollatNature2023,RivollatNature2023,GLN260,GLN299,5300-3900 BCE,5300-3900 BCE,France_N_brother.GLN241_1d.rel.GLN319.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
2H11,GLN210,2H11.SG,GLN210.AG.SG,34261,4722.0,0.137824,0.13419,0.14152,SeguinOrlandoCurrBio2021,RivollatNature2023,2H11_Ages_2_6343,GLN210,"3351-3102 calBCE (4510±20 BP, UCAIMS-224908)",5300-3900 BCE,France_MontAime_MLN_oHG1.SG,France_N.AG.SG,"Mont-Aimé-hypogée-2 (Grand Est Region, Marne Department, Épernay arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;diff_pub,
GLN210,I2520,GLN210.AG.SG,I2520.SG,33684,4643.0,0.13784,0.134175,0.141567,RivollatNature2023,RohlandMallickGenomeResearch2022 (deep shotgun version of individual originally reported in MathiesonNature2018),GLN210,G5 (Grave 5),5300-3900 BCE,"3331-3025 calBCE (4458±18 BP) [R_combine: (4470±25 BP, PSUAMS-1814), (4445±25 BP, PSUAMS-8955)]",France_N.AG.SG,Bulgaria_Dzhulyunitsa_EBA.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Dzhulyunitsa (Veliko Tarnovo province, Lyaskovets municipality)",France,Bulgaria,gurgy;diff_pub,
Pta08,GLN210,Pta08.SG,GLN210.AG.SG,31728,4376.0,0.137922,0.134146,0.141765,ClementeCell2021,RivollatNature2023,Pta08,GLN210,2600-2000 BCE,5300-3900 BCE,Greece_Crete_Kephala_Petras.SG,France_N.AG.SG,"Kephala Petras Siteias (eastern Crete, Petras)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Greece,France,gurgy;diff_pub,
GLN227,KO1,GLN227.AG.SG,I1507.SG,35330,4879.0,0.138098,0.134516,0.141739,RivollatNature2023,RohlandMallickGenomeResearch2022 (deep shotgun version of individual originally reported in GambaNatureCommunications2014 then MathiesonNature2018),GLN227,"HUNG345a, KO1",5300-3900 BCE,"5788-5640 calBCE (6835±34 BP, OxA-23757)",France_N.AG.SG,Hungary_EN_Koros_oMesolithic_oKO1.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Tiszaszőlős-Domaháza_unknown-site-2 (Jász-Nagykun-Szolnok County, Tiszafüred)",France,Hungary,gurgy;diff_pub,
GLN243A,GLN257,GLN243A.AG.SG,GLN257.AG,38147,5273.0,0.138228,0.134779,0.141733,RivollatNature2023,RivollatNature2023,GLN243A,GLN257,"4840-4615 calBCE (5870±40 BP, Lyon-4444 )","4842-4551 calBCE (5855±55 BP, Lyon-5881)",France_N.AG.SG,France_N.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
LEPE48,GLN227,LEPE48.SG,GLN227.AG.SG,35409,4895.0,0.138242,0.134662,0.141881,MarchiExcoffierCell2022,RivollatNature2023,"(Lepenski-Vir, burial 122)",GLN227,"6064-5919 calBCE (7122±31 BP) [R_combine: (7190±45 BP, [FRE:7115±46 BP], OxA-16005) (7190±40 BP, [7127±41 BP], OxA-16006)]",5300-3900 BCE,Serbia_LepenskiVir_EN.SG,France_N.AG.SG,"Lepenski-Vir (Bor District, Majdanpek Municipality, Boljetin)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Serbia,France,gurgy;diff_pub,
I30421,GLN210,I30421.TW,GLN210.AG.SG,30054,4161.0,0.138451,0.134565,0.142407,GelabertBioRxiv2023,RivollatNature2023,E617,GLN210,"5205-4847 calBCE (6075±35 BP, VERA-2008)",5300-3900 BCE,Austria_N_LBK.TW,France_N.AG.SG,"Asparn Schletz (Niederösterreich, Mistelbach)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Austria,France,gurgy;diff_pub,
RKF051,RKF277,RKF051.AG,RKF277.AG,58133,8050.0,0.138476,0.135677,0.14131,GnecchiRusconeNature2024,GnecchiRusconeNature2024,RKF051,RKF277,580-804 CE,580-804 CE,Hungary_Avar.AG,Hungary_Avar.AG,"Rákóczifalva-Bagi-földek (Jász-Nagykun-Szolnok Coiunty, Szolnok)","Rákóczifalva-Bagi-földek (Jász-Nagykun-Szolnok Coiunty, Szolnok)",Hungary,Hungary,same_pub;identified_in_pub,
GLN210,FRA005,GLN210.AG.SG,FRA005.SG,34043,4715.0,0.138501,0.134848,0.142216,RivollatNature2023,SeersholmSikoraNature2024,GLN210,CGG100053,5300-3900 BCE,3093-2924 calBCE (4400±20 BP; UCIAMS-259740),France_N.AG.SG,Sweden_Fralsegarden_N.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Frälsegården,France,Sweden,gurgy;diff_pub,
I30423,GLN227,I30423.TW,GLN227.AG.SG,31962,4427.0,0.138508,0.134739,0.142344,GelabertBioRxiv2023,RivollatNature2023,E618,GLN227,5300-5000 BCE,5300-3900 BCE,Austria_N_LBK.TW,France_N.AG.SG,"Asparn Schletz (Niederösterreich, Mistelbach)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Austria,France,gurgy;diff_pub,
KFP-6,KUP003,KFP-6.SG,KUP003.AG,583703,80921.0,0.138634,0.137748,0.139523,MarotiTorokCurrBio2022,GnecchiRusconeNature2024,KFPper6(6),Kunp_06,630-660 CE,580-670 CE,Hungary_EarlyAvar_Elite.SG,Hungary_EarlyAvar.AG,"Kunpeszér-Felsőpeszériút-Homokbánya (Pest County, Dabas)",Kunpeszér-Felsőpeszéri út (Bács-Kiskun County),Hungary,Hungary,diff_pub;diff_site;unidentified_in_pub;potential_aadr_skeletal_code_match,
GLN285B,GLN299,GLN285B.AG,GLN299.AG.SG,30668,4255.0,0.138744,0.134893,0.142663,RivollatNature2023,RivollatNature2023,GLN285B,GLN299,5300-3900 BCE,5300-3900 BCE,France_N_1d.rel.GLN285A.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
GLN220,GLN250,GLN220.AG.SG,GLN250.AG,30485,4230.0,0.138757,0.134894,0.142688,RivollatNature2023,RivollatNature2023,GLN220,GLN250,"4542-4363 calBCE (5635±35 BP, Lyon-4680 )","5030-4795 calBCE (6020±45 BP, Lyon-5876)",France_N.AG.SG,France_N.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
GLN206,GLN287,GLN206.AG,GLN287.AG.SG,30961,4299.0,0.138852,0.135018,0.142754,RivollatNature2023,RivollatNature2023,GLN206,GLN287,5300-3900 BCE,5300-3900 BCE,France_N.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
GLN256,GLN260,GLN256.AG.SG,GLN260.AG,30600,4250.0,0.138889,0.135032,0.142814,RivollatNature2023,RivollatNature2023,GLN256,GLN260,5300-3900 BCE,5300-3900 BCE,France_N.AG.SG,France_N_brother.GLN241_1d.rel.GLN319.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
I1583,GLN210,I1583.AG,GLN210.AG.SG,30461,4232.0,0.138932,0.135066,0.142867,LazaridisAlpaslanRoodenbergScience2022 (higher coverage of previously reported individual from MathiesonNature2015),RivollatNature2023,L14-200,GLN210,"6424-6233 calBCE (7460±50 BP, Poz-82231)",5300-3900 BCE,Turkey_Marmara_Barcin_N.AG,France_N.AG.SG,"Barcın-Höyük (Bursa, Yenişehir)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Turkey,France,gurgy;diff_pub,
PB675,GLN227,PB675.SG,GLN227.AG.SG,35539,4939.0,0.138974,0.135393,0.142614,CassidyNature2020,RivollatNature2023,"Parknabinnia CL153, Context 397, Find 675.02",GLN227,"3362-3102 calBCE (4527±27 BP) [R_combine: (4394±35 BP, UBA-35064;), (4707±42 BP, UBA-39194)]",5300-3900 BCE,Ireland_MN.SG,France_N.AG.SG,Parknabinnia (County Clare),"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Ireland,France,gurgy;diff_pub,
VLASA7,GLN210,VLASA7.SG,GLN210.AG.SG,34214,4756.0,0.139007,0.135358,0.142718,MarchiExcoffierCell2022,RivollatNature2023,"(Vlasac, burial 31)",GLN210,"7456-7053 calBCE (8196±69 BP, [FRE:7707±93 BP], AA-57777)",5300-3900 BCE,Serbia_IronGates_Mesolithic.SG,France_N.AG.SG,"Vlasac (Bor District, Majdanpek Municipality, Boljetin)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Serbia,France,gurgy;diff_pub,
GLN210,atp002,GLN210.AG.SG,atp002.SG,33271,4625.0,0.13901,0.135309,0.142774,RivollatNature2023,ValdioseraPNAS2018,GLN210,ATP2,5300-3900 BCE,"2900-2675 calBCE (4210±30 BP, Beta-386394)",France_N.AG.SG,Spain_C.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","El Portalón Cave (Castilla y León, Burgos, Atapuerca)",France,Spain,gurgy;diff_pub,
SB604,GLN210,SB604.SG,GLN210.AG.SG,31160,4332.0,0.139024,0.135201,0.142915,BraceCurrBio2022,RivollatNature2023,Sk 74,GLN210,"1157-1219 calCE (881±14 BP) [R_combine: (875±34 BP, Wk-16920), (928±32 BP, Wk-16919), (910±30 BP, SUERC-33391), (845±30 BP, SUERC-33282), (850±30 BP, SUERC-33281)]",5300-3900 BCE,England_Medieval_Jewish.SG,France_N.AG.SG,"well shaft (England, Norwich, Chapelfield Shopping Center)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",United Kingdom,France,gurgy;diff_pub,
GLN299,GLN320,GLN299.AG.SG,GLN320.AG,31275,4348.0,0.139025,0.135208,0.142909,RivollatNature2023,RivollatNature2023,GLN299,GLN320,5300-3900 BCE,5300-3900 BCE,France_N.AG.SG,France_N.AG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
I9054,JBT014,I9054_d.AG,JBT014.AG,30659,4265.0,0.139111,0.135255,0.143035,PosthNakatsukaCell2018,FerrazNatEcoEvo2023,"MPI 21 (Burial 111/112, non-pathological)",JBT014,"364-107 calBCE (2203±24 BP, MAMS-28365)","184-57 calBCE (2145±23, MAMS-28363)",Brazil_SC_S_JAB_LH_HG_2200BP.AG,Brazil_JabuticabeiraII_Sambaqui_2200BP_1d.rel.JBT015.AG,"Jabuticabeira Shell Midden II (South Santa Catarina, Jaguaruna)",Jabuticabeira II (South Coast),Brazil,Brazil,diff_pub;unidentified_in_pub,potential same archaeological sites in supplements;only radiocarbon date is mentioned as previously published
RKF030,RKF215,RKF030.AG,RKF215.AG,884886,123194.0,0.13922,0.1385,0.139943,GnecchiRusconeNature2024,GnecchiRusconeNature2024,8A_431/531,RKF215,650-900 CE,580-804 CE,Hungary_LateAvar.AG,Hungary_Avar.AG,"Rákóczifalva-Bagi-földek (Jász-Nagykun-Szolnok Coiunty, Szolnok)","Rákóczifalva-Bagi-földek (Jász-Nagykun-Szolnok Coiunty, Szolnok)",Hungary,Hungary,same_pub;identified_in_pub,
KH150620,GLN210,KH150620.SG,GLN210.AG.SG,34112,4752.0,0.139306,0.135647,0.143026,ImmelCommBiol2021,RivollatNature2023,NT148,GLN210,"3344-3094 calBCE (4491±25 BP, KIA-53047)",5300-3900 BCE,Germany_Wartberg_LN_brother.KH150622.KH150623.SG,France_N.AG.SG,"Niedertiefenbach (Rheinland-Pfalz, Koblenz, Rhein-Lahn-Kreis)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Germany,France,gurgy;diff_pub,
GLN227,atp002,GLN227.AG.SG,atp002.SG,34493,4808.0,0.139391,0.135751,0.143091,RivollatNature2023,ValdioseraPNAS2018,GLN227,ATP2,5300-3900 BCE,"2900-2675 calBCE (4210±30 BP, Beta-386394)",France_N.AG.SG,Spain_C.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","El Portalón Cave (Castilla y León, Burgos, Atapuerca)",France,Spain,gurgy;diff_pub,
Pta08,GLN227,Pta08.SG,GLN227.AG.SG,32847,4579.0,0.139404,0.135675,0.143197,ClementeCell2021,RivollatNature2023,Pta08,GLN227,2600-2000 BCE,5300-3900 BCE,Greece_Crete_Kephala_Petras.SG,France_N.AG.SG,"Kephala Petras Siteias (eastern Crete, Petras)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Greece,France,gurgy;diff_pub,
GLN227,I2520,GLN227.AG.SG,I2520.SG,34871,4862.0,0.139428,0.135808,0.143108,RivollatNature2023,RohlandMallickGenomeResearch2022 (deep shotgun version of individual originally reported in MathiesonNature2018),GLN227,G5 (Grave 5),5300-3900 BCE,"3331-3025 calBCE (4458±18 BP) [R_combine: (4470±25 BP, PSUAMS-1814), (4445±25 BP, PSUAMS-8955)]",France_N.AG.SG,Bulgaria_Dzhulyunitsa_EBA.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Dzhulyunitsa (Veliko Tarnovo province, Lyaskovets municipality)",France,Bulgaria,gurgy;diff_pub,
2H10,GLN227,2H10.SG,GLN227.AG.SG,35327,4926.0,0.13944,0.135843,0.143096,SeguinOrlandoCurrBio2021,RivollatNature2023,2H10_Ages_2_6342,GLN227,"3341-3098 calBCE (4495±20 BP, UCAIMS-224907)",5300-3900 BCE,France_MontAime_MLN.SG,France_N.AG.SG,"Mont-Aimé-hypogée-2 (Grand Est Region, Marne Department, Épernay arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;diff_pub,
KH150204_KH150634,GLN227,KH150204_KH150634.SG,GLN227.AG.SG,35146,4901.0,0.139447,0.135841,0.143113,ImmelCommBiol2021,RivollatNature2023,KH150204_KH150634,GLN227,"3352-3099 calBCE (4507±25 BP, KIA-53051)",5300-3900 BCE,Germany_Wartberg_LN.SG,France_N.AG.SG,"Niedertiefenbach (Rheinland-Pfalz, Koblenz, Rhein-Lahn-Kreis)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Germany,France,gurgy;diff_pub,
Bar25,GLN317,Bar25.SG,GLN317.AG.SG,34497,4813.0,0.139519,0.135879,0.143221,MarchiExcoffierCell2022,RivollatNature2023,M10-455(BH43347(lot.1856)),GLN317,"6435-6257 calBCE (7506±27 BP, MAMS-246043)","4786-4547 calBCE (5815±45 BP, Lyon-4449 )",Turkey_Marmara_Barcin_N.SG,France_N.AG.SG,"Barcın-Höyük (Bursa, Yenişehir)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Turkey,France,gurgy;diff_pub,
KH150614_KH150615,GLN210,KH150614_KH150615.SG,GLN210.AG.SG,33761,4714.0,0.139629,0.135948,0.143372,ImmelCommBiol2021,RivollatNature2023,NT142.1,GLN210,"3334-3025 calBCE (4462±24 BP, KIA-53046)",5300-3900 BCE,Germany_Wartberg_LN.SG,France_N.AG.SG,"Niedertiefenbach (Rheinland-Pfalz, Koblenz, Rhein-Lahn-Kreis)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Germany,France,gurgy;diff_pub,
GLN210,NE6,GLN210.AG.SG,I1496.SG,34183,4775.0,0.139689,0.13603,0.14341,RivollatNature2023,RohlandMallickGenomeResearch2022 (deep shotgun version of individual originally reported in GambaNatureCommunications2014 then MathiesonNature2018),GLN210,"HUNG352, NE6",5300-3900 BCE,"5211-4958 calBCE (6135±33 BP, MAMS-14821)",France_N.AG.SG,Hungary_MN_LBK_dup.NE6.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Apc-Berekalya-1 (Heves County, Hatvan)",France,Hungary,gurgy;diff_pub,
I21385,GLN210,I21385.AG.TW,GLN210.AG.SG,31764,4439.0,0.139749,0.135954,0.143611,FowlerOlaldeNature2021,RivollatNature2023,P6465 (3978) | P6480 (3666) | P6477 (3831),GLN210,"3933-3382 calBCE (4875±80 BP, OxA-646), 3951-3641 calBCE (4970±80 BP, OxA-738), 3944-3527 calBCE (4915±80 BP, OxA-739)",5300-3900 BCE,England_N_Megalithic.AG.TW,France_N.AG.SG,"Hazleton North (England, Gloucestershire, Cheltenham)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",United Kingdom,France,gurgy;diff_pub,
SRA62,GLN210,SRA62.SG,GLN210.AG.SG,34241,4786.0,0.139774,0.136117,0.143492,CassidyNature2020,RivollatNature2023,1997:62,GLN210,"4226-3961 calBCE (5227±36 BP, UB-15772)",5300-3900 BCE,Ireland_Mesolithic.SG,France_N.AG.SG,Sramore (County Leitrim),"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Ireland,France,gurgy;diff_pub,
GLN206,GLN317,GLN206.AG,GLN317.AG.SG,31324,4379.0,0.139797,0.135974,0.143687,RivollatNature2023,RivollatNature2023,GLN206,GLN317,5300-3900 BCE,"4786-4547 calBCE (5815±45 BP, Lyon-4449 )",France_N.AG,France_N.AG.SG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",France,France,gurgy;same_pub,
GLN227,KO1,GLN227.AG.SG,I1507.DG,34608,4839.5,0.139838,0.1362,0.143536,RivollatNature2023,RohlandMallickGenomeResearch2022 (deep shotgun version of individual originally reported in GambaNatureCommunications2014 then MathiesonNature2018),GLN227,"HUNG345a, KO1",5300-3900 BCE,"5788-5640 calBCE (6835±34 BP, OxA-23757)",France_N.AG.SG,Hungary_EN_Koros_oMesolithic.DG,"Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)","Tiszaszőlős-Domaháza_unknown-site-2 (Jász-Nagykun-Szolnok County, Tiszafüred)",France,Hungary,gurgy;diff_pub,
gam872,GLN210,gam872.SG,GLN210.AG.SG,34243,4789.0,0.139853,0.136196,0.143572,Rodríguez-VarelaScienceDirect2023,RivollatNature2023,..,GLN210,950-1100 CE,5300-3900 BCE,Sweden_central_Late_Viking.SG,France_N.AG.SG,"Gammelbyn Börstil (Uppsala län, Östhammar)","Gurgy Les Noisats (Bourgogne-Franche-Comté Region, Yonne Department, Auxerre arrondissement)",Sweden,France,gurgy;diff_pub,
